date,org_file_name,weight_prediction_pixel_mean,weight_prediction_weight,bright
20211130134428,FA0002_GW01_H02_0010_20211130134428_farm_image_real_79a3caf94b94.jpg,8968.75,2018.6,yes
20211130084652,FA0002_GW01_H01_0001_20211130084652_farm_image_real_a89e61374193.jpg,8212.5,1847.4,yes
20211130154430,FA0002_GW01_H02_0010_20211130154430_farm_image_real_b9aafa934844.jpg,12206.25,2751.4,yes
20211130094246,FA0002_GW01_H02_0015_20211130094246_farm_image_real_ba2737e443fc.jpg,9375.0,2110.5,yes
20211130111627,FA0002_GW01_H01_0001_20211130111627_farm_image_real_3bf264b849ba.jpg,12462.5,2809.4,yes
20211130101831,FA0002_GW01_H02_0014_20211130101831_farm_image_real_63c5b9d84b79.jpg,8131.25,1829.0,yes
20211130151230,FA0002_GW01_H02_0012_20211130151230_farm_image_real_55f7e7c1415d.jpg,8575.0,1929.4,no
20211130142831,FA0002_GW01_H02_0010_20211130142831_farm_image_real_0b328de94947.jpg,9037.5,2034.1,yes
20211130091125,FA0002_GW01_H02_0014_20211130091125_farm_image_real_4664df1748b9.jpg,9912.5,2232.2,yes
20211130093712,FA0002_GW01_H01_0001_20211130093712_farm_image_real_b9e8522947fb.jpg,11375.0,2563.2,yes
20211130081616,FA0002_GW01_H01_0002_20211130081616_farm_image_real_e569c2b94604.jpg,9131.25,2055.4,yes
20211130142231,FA0002_GW01_H02_0013_20211130142231_farm_image_real_55e288914f4c.jpg,9881.25,2225.1,no
20211130091705,FA0002_GW01_H01_0001_20211130091705_farm_image_real_0cd6c1264f0d.jpg,9837.5,2215.2,yes
20211130140630,FA0002_GW01_H02_0014_20211130140630_farm_image_real_36edfd4c444f.jpg,9962.5,2243.5,no
20211130122037,FA0002_GW01_H02_0015_20211130122037_farm_image_real_c2750eb74014.jpg,8337.5,1875.7,no
20211130112639,FA0002_GW01_H02_0014_20211130112639_farm_image_real_f5e6014f48ee.jpg,9931.25,2236.4,no
20211130095438,FA0002_GW01_H02_0015_20211130095438_farm_image_real_47c1888e46ef.jpg,9887.5,2226.5,yes
20211130145243,FA0002_GW01_H02_0015_20211130145243_farm_image_real_1c1d5bbe4c01.jpg,10156.25,2287.4,no
20211130140434,FA0002_GW01_H02_0010_20211130140434_farm_image_real_b68e4d964049.jpg,10012.5,2254.8,yes
20211130153005,FA0002_GW01_H01_0001_20211130153005_farm_image_real_35c96b8b4cbd.jpg,8856.25,1993.1,no
20211130091900,FA0002_GW01_H02_0010_20211130091900_farm_image_real_842b66bf4a7f.jpg,8918.75,2007.3,yes
20211130130031,FA0002_GW01_H02_0010_20211130130031_farm_image_real_a44a36784e2e.jpg,8412.5,1892.7,yes
20211130152231,FA0002_GW01_H02_0010_20211130152231_farm_image_real_cc6e282e48ea.jpg,11012.5,2481.2,yes
20211130083641,FA0002_GW01_H02_0015_20211130083641_farm_image_real_9f562771400f.jpg,9706.25,2185.5,yes
20211130101829,FA0002_GW01_H02_0013_20211130101829_farm_image_real_7e36fb4a4e81.jpg,11256.25,2536.4,yes
20211130135626,FA0002_GW01_H02_0012_20211130135626_farm_image_real_4fa804f84f1e.jpg,9912.5,2232.2,no
20211130141628,FA0002_GW01_H02_0010_20211130141628_farm_image_real_3648ac8d413c.jpg,11025.0,2484.0,yes
20211130081432,FA0002_GW01_H02_0010_20211130081432_farm_image_real_24234a1d459c.jpg,12062.5,2718.9,yes
20211130143638,FA0002_GW01_H02_0014_20211130143638_farm_image_real_360cdeb84d17.jpg,11293.75,2544.8,no
20211130095724,FA0002_GW01_H01_0001_20211130095724_farm_image_real_cdd35729443f.jpg,11543.75,2601.4,yes
20211130125640,FA0002_GW01_H02_0014_20211130125640_farm_image_real_d1ce36814494.jpg,9731.25,2191.2,no
20211130134818,FA0002_GW01_H01_0001_20211130134818_farm_image_real_8bbb69ac43ac.jpg,9600.0,2161.5,no
20211130142034,FA0002_GW01_H02_0015_20211130142034_farm_image_real_b75001984883.jpg,12025.0,2710.4,no
