수집시간,수집장비ID,축사번호,모듈ID,센서타입,측정값,센서시간
2021-09-17 18:20:55,GW01,H02,2003,humidity,70.45426,20210917182054
2021-09-17 18:22:31,GW01,H01,2002,temp,24.64826,20210917182229
2021-09-17 18:22:31,GW01,H01,2002,humidity,79.71896,20210917182229
2021-09-17 18:22:43,GW01,H01,1100,nh3,0.023891,20210101000000
2021-09-17 18:24:02,GW01,H01,1102,co2,575,20210917092201
2021-09-17 18:22:43,GW01,H01,1100,co2,0,20210101000000
2021-09-17 18:24:02,GW01,H01,1102,nh3,1.286085,20210917092201
2021-09-17 18:25:18,GW01,H01,2000,humidity,83.74136,20210101000000
2021-09-17 18:25:18,GW01,H01,2000,temp,24.40001,20210101000000
2021-09-17 18:27:01,GW01,H02,2001,temp,24.80001,20210101000000
2021-09-17 18:27:01,GW01,H02,2001,humidity,80.02375,20210101000000
2021-09-17 18:26:55,GW01,H02,2003,temp,24.6966,20210917182654
2021-09-17 18:30:55,GW01,H02,2003,humidity,70.91014,20210917183054
2021-09-17 18:32:31,GW01,H01,2002,temp,24.59826,20210917183230
2021-09-17 18:34:03,GW01,H01,1102,co2,574,20210917093201
2021-09-17 18:32:31,GW01,H01,2002,humidity,79.97585,20210917183230
2021-09-17 18:32:43,GW01,H01,1100,nh3,0.023566,20210101000000
2021-09-17 18:32:43,GW01,H01,1100,co2,0,20210101000000
2021-09-17 18:34:03,GW01,H01,1102,nh3,1.27684,20210917093201
2021-09-17 18:35:18,GW01,H01,2000,humidity,83.79658,20210101000000
2021-09-17 18:35:18,GW01,H01,2000,temp,24.38967,20210101000000
2021-09-17 18:37:01,GW01,H02,2001,humidity,79.8088,20210101000000
2021-09-17 18:37:01,GW01,H02,2001,temp,24.70526,20210101000000
2021-09-17 18:36:55,GW01,H02,2003,temp,24.60338,20210917183654
2021-09-17 18:40:55,GW01,H02,2003,humidity,70.46947,20210917184054
2021-09-17 18:42:44,GW01,H01,1100,co2,0,20210101000000
2021-09-17 18:42:31,GW01,H01,2002,humidity,79.38272,20210917184230
2021-09-17 18:42:44,GW01,H01,1100,nh3,0.028039,20210101000000
2021-09-17 18:44:04,GW01,H01,1102,co2,567,20210917094202
2021-09-17 18:44:04,GW01,H01,1102,nh3,1.26668,20210917094202
2021-09-17 18:42:31,GW01,H01,2002,temp,24.51552,20210917184230
2021-09-17 18:45:18,GW01,H01,2000,humidity,83.35254,20210101000000
2021-09-17 18:45:18,GW01,H01,2000,temp,24.31696,20210101000000
2021-09-17 18:47:01,GW01,H02,2001,temp,24.69999,20210101000000
2021-09-17 18:47:01,GW01,H02,2001,humidity,79.83448,20210101000000
2021-09-17 18:46:55,GW01,H02,2003,temp,24.59999,20210917184655
2021-09-17 18:50:55,GW01,H02,2003,humidity,70.85616,20210917185053
2021-09-17 18:52:44,GW01,H01,1100,co2,0,20210101000000
2021-09-17 18:52:44,GW01,H01,1100,nh3,0.024775,20210101000000
2021-09-17 18:52:31,GW01,H01,2002,temp,24.47289,20210917185230
2021-09-17 18:52:31,GW01,H01,2002,humidity,80.21698,20210917185230
2021-09-17 18:54:05,GW01,H01,1102,nh3,1.302243,20210917095203
2021-09-17 18:54:05,GW01,H01,1102,co2,573,20210917095203
2021-09-17 18:55:18,GW01,H01,2000,temp,24.30001,20210101000000
2021-09-17 18:55:18,GW01,H01,2000,humidity,83.93047,20210101000000
2021-09-17 18:57:01,GW01,H02,2001,humidity,80.26034,20210101000000
2021-09-17 18:56:55,GW01,H02,2003,temp,24.56034,20210917185653
2021-09-17 18:57:01,GW01,H02,2001,temp,24.65172,20210101000000
2021-09-17 19:00:55,GW01,H02,2003,humidity,71.2569,20210917190053
2021-09-17 19:02:31,GW01,H01,2002,temp,24.39493,20210917190231
2021-09-17 19:02:31,GW01,H01,2002,humidity,80.64746,20210917190231
2021-09-17 19:04:06,GW01,H01,1102,co2,580,20210917100204
2021-09-17 19:02:45,GW01,H01,1100,nh3,0.026884,20210101000000
2021-09-17 19:04:06,GW01,H01,1102,nh3,1.273333,20210917100204
2021-09-17 19:02:45,GW01,H01,1100,co2,0,20210101000000
2021-09-17 19:05:18,GW01,H01,2000,temp,24.19999,20210101000000
2021-09-17 19:05:18,GW01,H01,2000,humidity,84.11868,20210101000000
2021-09-17 19:07:01,GW01,H02,2001,temp,24.50339,20210101000000
2021-09-17 19:07:01,GW01,H02,2001,humidity,80.60004,20210101000000
2021-09-17 19:06:55,GW01,H02,2003,temp,24.47895,20210917190653
2021-09-17 19:10:55,GW01,H02,2003,humidity,71.62071,20210917191053
2021-09-17 19:12:31,GW01,H01,2002,temp,24.34747,20210917191231
2021-09-17 19:12:31,GW01,H01,2002,humidity,80.74064,20210917191231
2021-09-17 19:12:57,GW01,H01,1100,co2,0,20210101000000
2021-09-17 19:12:57,GW01,H01,1100,nh3,0.023148,20210101000000
2021-09-17 19:14:06,GW01,H01,1102,nh3,1.246848,20210917101205
2021-09-17 19:14:06,GW01,H01,1102,co2,570,20210917101205
2021-09-17 19:15:18,GW01,H01,2000,temp,24.10171,20210101000000
2021-09-17 19:15:18,GW01,H01,2000,humidity,84.29137,20210101000000
2021-09-17 19:17:01,GW01,H02,2001,humidity,81.07761,20210101000000
2021-09-17 19:17:01,GW01,H02,2001,temp,24.46035,20210101000000
2021-09-17 19:16:55,GW01,H02,2003,temp,24.31035,20210917191653
2021-09-17 19:20:55,GW01,H02,2003,humidity,72.11726,20210917192054
2021-09-17 19:22:31,GW01,H01,2002,humidity,80.99152,20210917192231
2021-09-17 19:22:58,GW01,H01,1100,nh3,0.02313,20210101000000
2021-09-17 19:22:58,GW01,H01,1100,co2,0,20210101000000
2021-09-17 19:22:31,GW01,H01,2002,temp,24.21524,20210917192231
2021-09-17 19:24:08,GW01,H01,1102,nh3,1.218465,20210917102206
2021-09-17 19:24:07,GW01,H01,1102,co2,568,20210917102206
2021-09-17 19:25:18,GW01,H01,2000,temp,24.00172,20210101000000
2021-09-17 19:25:18,GW01,H01,2000,humidity,84.31379,20210101000000
2021-09-17 19:26:55,GW01,H02,2003,temp,24.27797,20210917192654
2021-09-17 19:27:01,GW01,H02,2001,humidity,81.25251,20210101000000
2021-09-17 19:27:01,GW01,H02,2001,temp,24.39323,20210101000000
2021-09-17 19:30:55,GW01,H02,2003,humidity,72.18304,20210917193054
2021-09-17 19:32:31,GW01,H01,2002,temp,24.11033,20210917193229
2021-09-17 19:34:08,GW01,H01,1102,nh3,1.230154,20210917103207
2021-09-17 19:32:31,GW01,H01,2002,humidity,81.18277,20210917193229
2021-09-17 19:34:08,GW01,H01,1102,co2,581,20210917103207
2021-09-17 19:35:10,GW01,H01,1100,nh3,0.02272,20210101000000
2021-09-17 19:35:18,GW01,H01,2000,humidity,84.51208,20210101000000
2021-09-17 19:35:10,GW01,H01,1100,co2,0,20210101000000
2021-09-17 19:35:18,GW01,H01,2000,temp,23.99655,20210101000000
2021-09-17 19:37:01,GW01,H02,2001,temp,24.29828,20210101000000
2021-09-17 19:37:01,GW01,H02,2001,humidity,81.4983,20210101000000
2021-09-17 19:36:55,GW01,H02,2003,temp,24.17796,20210917193654
2021-09-17 19:40:55,GW01,H02,2003,humidity,72.45592,20210917194054
2021-09-17 19:44:10,GW01,H01,1102,co2,590,20210917104208
2021-09-17 19:42:31,GW01,H01,2002,temp,24.06551,20210917194230
2021-09-17 19:42:31,GW01,H01,2002,humidity,81.19483,20210917194230
2021-09-17 19:44:10,GW01,H01,1102,nh3,1.254735,20210917104208
2021-09-17 19:45:10,GW01,H01,1100,co2,0,20210101000000
2021-09-17 19:45:10,GW01,H01,1100,nh3,0.022256,20210101000000
2021-09-17 19:45:18,GW01,H01,2000,humidity,84.54657,20210101000000
2021-09-17 19:45:18,GW01,H01,2000,temp,23.90174,20210101000000
2021-09-17 19:47:01,GW01,H02,2001,humidity,81.7034,20210101000000
2021-09-17 19:47:01,GW01,H02,2001,temp,24.18275,20210101000000
2021-09-17 19:46:55,GW01,H02,2003,temp,24.11355,20210917194654
2021-09-17 19:52:31,GW01,H01,2002,humidity,81.26841,20210917195230
2021-09-17 19:52:31,GW01,H01,2002,temp,23.96667,20210917195230
2021-09-17 19:50:55,GW01,H02,2003,humidity,72.56207,20210917195054
2021-09-17 19:54:11,GW01,H01,1102,co2,584,20210917105209
2021-09-17 19:54:11,GW01,H01,1102,nh3,1.173245,20210917105209
2021-09-17 19:55:11,GW01,H01,1100,nh3,0.022639,20210101000000
2021-09-17 19:55:18,GW01,H01,2000,temp,23.8017,20210101000000
2021-09-17 19:55:18,GW01,H01,2000,humidity,84.7627,20210101000000
2021-09-17 19:55:11,GW01,H01,1100,co2,0,20210101000000
2021-09-17 19:57:01,GW01,H02,2001,humidity,81.83792,20210101000000
2021-09-17 19:57:01,GW01,H02,2001,temp,24.09999,20210101000000
2021-09-17 19:56:55,GW01,H02,2003,temp,24,20210917195655
2021-09-17 20:02:31,GW01,H01,2002,humidity,81.67799,20210917200230
2021-09-17 20:00:55,GW01,H02,2003,humidity,72.74482,20210917200053
2021-09-17 20:02:31,GW01,H01,2002,temp,23.88984,20210917200230
2021-09-17 20:04:12,GW01,H01,1102,nh3,1.191839,20210917110210
2021-09-17 20:04:12,GW01,H01,1102,co2,587,20210917110210
2021-09-17 20:05:12,GW01,H01,1100,co2,0,20210101000000
2021-09-17 20:05:18,GW01,H01,2000,temp,23.78645,20210101000000
2021-09-17 20:05:12,GW01,H01,1100,nh3,0.02266,20210101000000
2021-09-17 20:05:18,GW01,H01,2000,humidity,84.9559,20210101000000
2021-09-17 20:06:55,GW01,H02,2003,temp,23.95088,20210917200653
2021-09-17 20:07:01,GW01,H02,2001,temp,24,20210101000000
2021-09-17 20:07:01,GW01,H02,2001,humidity,82.05969,20210101000000
2021-09-17 20:10:55,GW01,H02,2003,humidity,72.89828,20210917201053
2021-09-17 20:12:31,GW01,H01,2002,humidity,81.5339,20210917201231
2021-09-17 20:12:31,GW01,H01,2002,temp,23.86103,20210917201231
2021-09-17 20:14:13,GW01,H01,1102,co2,584,20210917111211
2021-09-17 20:14:13,GW01,H01,1102,nh3,1.188186,20210917111211
2021-09-17 20:15:18,GW01,H01,2000,humidity,84.8965,20210101000000
2021-09-17 20:15:18,GW01,H01,2000,temp,23.7069,20210101000000
2021-09-17 20:15:12,GW01,H01,1100,co2,0,20210101000000
2021-09-17 20:15:12,GW01,H01,1100,nh3,0.023093,20210101000000
2021-09-17 20:16:55,GW01,H02,2003,temp,24.08275,20210917201653
2021-09-17 20:17:01,GW01,H02,2001,temp,24.10337,20210101000000
2021-09-17 20:17:01,GW01,H02,2001,humidity,82.08987,20210101000000
2021-09-17 20:22:31,GW01,H01,2002,temp,23.8034,20210917202231
2021-09-17 20:20:55,GW01,H02,2003,humidity,72.64831,20210917202053
2021-09-17 20:22:31,GW01,H01,2002,humidity,81.32207,20210917202231
2021-09-17 20:24:14,GW01,H01,1102,co2,590,20210917112213
2021-09-17 20:24:14,GW01,H01,1102,nh3,1.174524,20210917112213
2021-09-17 20:25:12,GW01,H01,1100,nh3,0.019014,20210101000000
2021-09-17 20:25:18,GW01,H01,2000,humidity,84.75343,20210101000000
2021-09-17 20:25:12,GW01,H01,1100,co2,0,20210101000000
2021-09-17 20:25:18,GW01,H01,2000,temp,23.68275,20210101000000
2021-09-17 20:26:55,GW01,H02,2003,temp,24.18103,20210917202654
2021-09-17 20:27:01,GW01,H02,2001,temp,24.22372,20210101000000
2021-09-17 20:27:01,GW01,H02,2001,humidity,81.69154,20210101000000
2021-09-17 20:30:55,GW01,H02,2003,humidity,72.40533,20210917203054
2021-09-17 20:32:31,GW01,H01,2002,humidity,81.47243,20210917203229
2021-09-17 20:32:31,GW01,H01,2002,temp,23.77759,20210917203229
2021-09-17 20:34:15,GW01,H01,1102,nh3,1.179348,20210917113214
2021-09-17 20:34:15,GW01,H01,1102,co2,612,20210917113214
2021-09-17 20:35:18,GW01,H01,2000,temp,23.6362,20210101000000
2021-09-17 20:35:13,GW01,H01,1100,nh3,0.024296,20210101000000
2021-09-17 20:35:18,GW01,H01,2000,humidity,84.93962,20210101000000
2021-09-17 20:35:13,GW01,H01,1100,co2,0,20210101000000
2021-09-17 20:37:01,GW01,H02,2001,humidity,81.67796,20210101000000
2021-09-17 20:37:01,GW01,H02,2001,temp,24.05762,20210101000000
2021-09-17 20:36:55,GW01,H02,2003,temp,23.94578,20210917203654
2021-09-17 20:42:31,GW01,H01,2002,temp,23.87588,20210917204230
2021-09-17 20:42:31,GW01,H01,2002,humidity,81.62069,20210917204230
2021-09-17 20:40:55,GW01,H02,2003,humidity,72.3627,20210917204054
2021-09-17 20:44:16,GW01,H01,1102,nh3,1.283566,20210917114214
2021-09-17 20:44:16,GW01,H01,1102,co2,665,20210917114214
2021-09-17 20:45:14,GW01,H01,1100,co2,0,20210101000000
2021-09-17 20:45:14,GW01,H01,1100,nh3,0.027904,20210101000000
2021-09-17 20:45:18,GW01,H01,2000,temp,23.76207,20210101000000
2021-09-17 20:45:18,GW01,H01,2000,humidity,84.99482,20210101000000
2021-09-17 20:47:01,GW01,H02,2001,humidity,81.90688,20210101000000
2021-09-17 20:46:55,GW01,H02,2003,temp,23.95933,20210917204654
2021-09-17 20:47:01,GW01,H02,2001,temp,24.01207,20210101000000
2021-09-17 20:52:31,GW01,H01,2002,humidity,80.95863,20210917205230
2021-09-17 20:50:55,GW01,H02,2003,humidity,72.60341,20210917205054
2021-09-17 20:52:31,GW01,H01,2002,temp,23.89829,20210917205230
2021-09-17 20:54:17,GW01,H01,1102,nh3,1.21222,20210917115215
2021-09-17 20:54:17,GW01,H01,1102,co2,630,20210917115215
2021-09-17 20:55:15,GW01,H01,1100,co2,0,20210101000000
2021-09-17 20:55:18,GW01,H01,2000,temp,23.70517,20210101000000
2021-09-17 20:55:18,GW01,H01,2000,humidity,84.31723,20210101000000
2021-09-17 20:55:15,GW01,H01,1100,nh3,0.02438,20210101000000
2021-09-17 20:57:01,GW01,H02,2001,humidity,81.65174,20210101000000
2021-09-17 20:56:55,GW01,H02,2003,temp,24.07287,20210917205655
2021-09-17 20:57:01,GW01,H02,2001,temp,24.09999,20210101000000
2021-09-17 21:02:31,GW01,H01,2002,temp,23.74482,20210917210230
2021-09-17 21:02:31,GW01,H01,2002,humidity,80.99483,20210917210230
2021-09-17 21:00:55,GW01,H02,2003,humidity,72.16273,20210917210055
2021-09-17 21:04:18,GW01,H01,1102,co2,622,20210917120216
2021-09-17 21:04:18,GW01,H01,1102,nh3,1.175946,20210917120216
2021-09-17 21:05:15,GW01,H01,1100,co2,0,20210101000000
2021-09-17 21:05:18,GW01,H01,2000,temp,23.59829,20210101000000
2021-09-17 21:05:15,GW01,H01,1100,nh3,0.025041,20210101000000
2021-09-17 21:05:18,GW01,H01,2000,humidity,84.31016,20210101000000
2021-09-17 21:07:01,GW01,H02,2001,temp,24.15789,20210101000000
2021-09-17 21:06:55,GW01,H02,2003,temp,24.09999,20210917210653
2021-09-17 21:07:01,GW01,H02,2001,humidity,81.36139,20210101000000
2021-09-17 21:10:55,GW01,H02,2003,humidity,71.93447,20210917211053
2021-09-17 21:12:31,GW01,H01,2002,temp,23.80001,20210917211231
2021-09-17 21:12:31,GW01,H01,2002,humidity,81.20678,20210917211231
2021-09-17 21:14:19,GW01,H01,1102,co2,655,20210917121218
2021-09-17 21:14:19,GW01,H01,1102,nh3,1.228766,20210917121218
2021-09-17 21:15:18,GW01,H01,2000,temp,23.62711,20210101000000
2021-09-17 21:15:30,GW01,H01,1100,co2,0,20210101000000
2021-09-17 21:15:18,GW01,H01,2000,humidity,84.53731,20210101000000
2021-09-17 21:15:30,GW01,H01,1100,nh3,0.027022,20210101000000
2021-09-17 21:17:01,GW01,H02,2001,temp,24.15344,20210101000000
2021-09-17 21:17:01,GW01,H02,2001,humidity,81.15174,20210101000000
2021-09-17 21:16:55,GW01,H02,2003,temp,24.09826,20210917211653
2021-09-17 21:20:55,GW01,H02,2003,humidity,71.51402,20210917212053
2021-09-17 21:22:31,GW01,H01,2002,temp,23.87289,20210917212231
2021-09-17 21:22:31,GW01,H01,2002,humidity,81.02883,20210917212231
2021-09-17 21:24:20,GW01,H01,1102,nh3,1.277026,20210917122218
2021-09-17 21:24:20,GW01,H01,1102,co2,679,20210917122218
2021-09-17 21:25:18,GW01,H01,2000,humidity,84.37453,20210101000000
2021-09-17 21:25:18,GW01,H01,2000,temp,23.70847,20210101000000
2021-09-17 21:25:31,GW01,H01,1100,nh3,0.026078,20210101000000
2021-09-17 21:25:31,GW01,H01,1100,co2,0,20210101000000
2021-09-17 21:27:01,GW01,H02,2001,temp,23.99828,20210101000000
2021-09-17 21:27:01,GW01,H02,2001,humidity,81.00001,20210101000000
2021-09-17 21:26:55,GW01,H02,2003,temp,23.91208,20210917212653
2021-09-17 21:30:55,GW01,H02,2003,humidity,71.93792,20210917213054
2021-09-17 21:32:31,GW01,H01,2002,humidity,80.83895,20210917213231
2021-09-17 21:32:31,GW01,H01,2002,temp,23.89832,20210917213231
2021-09-17 21:34:21,GW01,H01,1102,nh3,1.318403,20210917123219
2021-09-17 21:34:21,GW01,H01,1102,co2,705,20210917123219
2021-09-17 21:35:31,GW01,H01,1100,co2,0,20210101000000
2021-09-17 21:35:31,GW01,H01,1100,nh3,0.028628,20210101000000
2021-09-17 21:35:18,GW01,H01,2000,humidity,84.29656,20210101000000
2021-09-17 21:35:18,GW01,H01,2000,temp,23.7638,20210101000000
2021-09-17 21:37:01,GW01,H02,2001,humidity,81.22707,20210101000000
2021-09-17 21:37:01,GW01,H02,2001,temp,23.79831,20210101000000
2021-09-17 21:36:55,GW01,H02,2003,temp,23.75439,20210917213654
2021-09-17 21:40:55,GW01,H02,2003,humidity,72.01553,20210917214054
2021-09-17 21:42:31,GW01,H01,2002,humidity,80.32415,20210917214229
2021-09-17 21:42:31,GW01,H01,2002,temp,23.88277,20210917214229
2021-09-17 21:44:22,GW01,H01,1102,co2,681,20210917124221
2021-09-17 21:44:22,GW01,H01,1102,nh3,1.2482,20210917124221
2021-09-17 21:45:32,GW01,H01,1100,nh3,0.022485,20210101000000
2021-09-17 21:45:18,GW01,H01,2000,humidity,83.77068,20210101000000
2021-09-17 21:45:18,GW01,H01,2000,temp,23.61551,20210101000000
2021-09-17 21:45:32,GW01,H01,1100,co2,0,20210101000000
2021-09-17 21:46:55,GW01,H02,2003,temp,23.80702,20210917214654
2021-09-17 21:47:01,GW01,H02,2001,temp,23.88137,20210101000000
2021-09-17 21:47:01,GW01,H02,2001,humidity,81.17119,20210101000000
2021-09-17 21:52:31,GW01,H01,2002,humidity,80.19482,20210917215230
2021-09-17 21:52:31,GW01,H01,2002,temp,23.69655,20210917215230
2021-09-17 21:50:55,GW01,H02,2003,humidity,71.6638,20210917215054
2021-09-17 21:54:23,GW01,H01,1102,nh3,1.178626,20210917125222
2021-09-17 21:54:23,GW01,H01,1102,co2,665,20210917125222
2021-09-17 21:55:18,GW01,H01,2000,humidity,83.74481,20210101000000
2021-09-17 21:55:18,GW01,H01,2000,temp,23.5,20210101000000
2021-09-17 21:55:33,GW01,H01,1100,co2,0,20210101000000
2021-09-17 21:55:33,GW01,H01,1100,nh3,0.023283,20210101000000
2021-09-17 21:57:01,GW01,H02,2001,temp,23.99828,20210101000000
2021-09-17 21:56:55,GW01,H02,2003,temp,23.89662,20210917215654
2021-09-17 21:57:01,GW01,H02,2001,humidity,80.95344,20210101000000
2021-09-17 22:02:31,GW01,H01,2002,temp,23.59999,20210917220230
2021-09-17 22:00:55,GW01,H02,2003,humidity,71.53221,20210917220054
2021-09-17 22:02:31,GW01,H01,2002,humidity,80.4741,20210917220230
2021-09-17 22:04:24,GW01,H01,1102,nh3,1.193263,20210917130223
2021-09-17 22:04:24,GW01,H01,1102,co2,687,20210917130223
2021-09-17 22:05:33,GW01,H01,1100,co2,0,20210101000000
2021-09-17 22:05:18,GW01,H01,2000,temp,23.49831,20210101000000
2021-09-17 22:05:33,GW01,H01,1100,nh3,0.023857,20210101000000
2021-09-17 22:05:18,GW01,H01,2000,humidity,84.07462,20210101000000
2021-09-17 22:07:01,GW01,H02,2001,humidity,80.71726,20210101000000
2021-09-17 22:06:55,GW01,H02,2003,temp,23.92204,20210917220655
2021-09-17 22:07:01,GW01,H02,2001,temp,24.00172,20210101000000
2021-09-17 22:12:31,GW01,H01,2002,temp,23.68965,20210917221230
2021-09-17 22:12:31,GW01,H01,2002,humidity,80.35342,20210917221230
2021-09-17 22:10:55,GW01,H02,2003,humidity,71.28307,20210917221055
2021-09-17 22:14:25,GW01,H01,1102,co2,712,20210917131223
2021-09-17 22:14:25,GW01,H01,1102,nh3,1.245643,20210917131223
2021-09-17 22:15:18,GW01,H01,2000,temp,23.50339,20210101000000
2021-09-17 22:15:34,GW01,H01,1100,nh3,0.027949,20210101000000
2021-09-17 22:15:18,GW01,H01,2000,humidity,83.86099,20210101000000
2021-09-17 22:15:34,GW01,H01,1100,co2,0,20210101000000
2021-09-17 22:17:01,GW01,H02,2001,temp,24,20210101000000
2021-09-17 22:16:55,GW01,H02,2003,temp,23.95346,20210917221653
2021-09-17 22:17:01,GW01,H02,2001,humidity,80.40348,20210101000000
2021-09-17 22:20:55,GW01,H02,2003,humidity,70.86552,20210917222053
2021-09-17 22:22:31,GW01,H01,2002,temp,23.70338,20210917222231
2021-09-17 22:22:31,GW01,H01,2002,humidity,80.06951,20210917222231
2021-09-17 22:24:26,GW01,H01,1102,co2,739,20210917132225
2021-09-17 22:24:26,GW01,H01,1102,nh3,1.274209,20210917132225
2021-09-17 22:25:35,GW01,H01,1100,nh3,0.026537,20210101000000
2021-09-17 22:25:18,GW01,H01,2000,temp,23.59481,20210101000000
2021-09-17 22:25:18,GW01,H01,2000,humidity,83.66554,20210101000000
2021-09-17 22:25:35,GW01,H01,1100,co2,0,20210101000000
2021-09-17 22:26:55,GW01,H02,2003,temp,23.90001,20210917222653
2021-09-17 22:27:01,GW01,H02,2001,humidity,80.25347,20210101000000
2021-09-17 22:27:01,GW01,H02,2001,temp,23.99655,20210101000000
2021-09-17 22:30:55,GW01,H02,2003,humidity,70.66035,20210917223053
2021-09-17 22:32:31,GW01,H01,2002,humidity,79.88103,20210917223231
2021-09-17 22:32:31,GW01,H01,2002,temp,23.79311,20210917223231
2021-09-17 22:34:27,GW01,H01,1102,nh3,1.303671,20210917133226
2021-09-17 22:34:27,GW01,H01,1102,co2,746,20210917133226
2021-09-17 22:35:36,GW01,H01,1100,co2,0,20210101000000
2021-09-17 22:35:36,GW01,H01,1100,nh3,0.027835,20210101000000
2021-09-17 22:36:55,GW01,H02,2003,temp,23.85518,20210917223654
2021-09-17 22:35:18,GW01,H01,2000,temp,23.60168,20210101000000
2021-09-17 22:35:18,GW01,H01,2000,humidity,83.48643,20210101000000
2021-09-17 22:37:01,GW01,H02,2001,humidity,80.12033,20210101000000
2021-09-17 22:37:01,GW01,H02,2001,temp,23.91018,20210101000000
2021-09-17 22:40:55,GW01,H02,2003,humidity,70.63793,20210917224054
2021-09-17 22:42:31,GW01,H01,2002,humidity,79.58138,20210917224231
2021-09-17 22:42:31,GW01,H01,2002,temp,23.70169,20210917224231
2021-09-17 22:44:28,GW01,H01,1102,nh3,1.261204,20210917134227
2021-09-17 22:44:28,GW01,H01,1102,co2,728,20210917134227
2021-09-17 22:45:18,GW01,H01,2000,temp,23.53448,20210101000000
2021-09-17 22:45:18,GW01,H01,2000,humidity,83.09141,20210101000000
2021-09-17 22:45:37,GW01,H01,1100,nh3,0.026549,20210101000000
2021-09-17 22:45:37,GW01,H01,1100,co2,0,20210101000000
2021-09-17 22:46:55,GW01,H02,2003,temp,23.84829,20210917224654
2021-09-17 22:47:01,GW01,H02,2001,temp,23.90171,20210101000000
2021-09-17 22:47:01,GW01,H02,2001,humidity,80.08817,20210101000000
2021-09-17 22:50:55,GW01,H02,2003,humidity,70.47628,20210917225054
2021-09-17 22:52:31,GW01,H01,2002,humidity,79.43273,20210917225230
2021-09-17 22:52:31,GW01,H01,2002,temp,23.6931,20210917225230
2021-09-17 22:54:29,GW01,H01,1102,nh3,1.2995,20210917135228
2021-09-17 22:54:29,GW01,H01,1102,co2,734,20210917135228
2021-09-17 22:55:37,GW01,H01,1100,co2,0,20210101000000
2021-09-17 22:55:19,GW01,H01,2000,humidity,83.14139,20210101000000
2021-09-17 22:55:18,GW01,H01,2000,temp,23.5,20210101000000
2021-09-17 22:56:55,GW01,H02,2003,temp,23.80001,20210917225654
2021-09-17 22:55:37,GW01,H01,1100,nh3,0.02827,20210101000000
2021-09-17 22:57:01,GW01,H02,2001,humidity,79.84138,20210101000000
2021-09-17 22:57:01,GW01,H02,2001,temp,23.8707,20210101000000
2021-09-17 23:00:55,GW01,H02,2003,humidity,70.25253,20210917230054
2021-09-17 23:02:31,GW01,H01,2002,humidity,79.55864,20210917230230
2021-09-17 23:02:31,GW01,H01,2002,temp,23.69655,20210917230230
2021-09-17 23:04:30,GW01,H01,1102,nh3,1.307655,20210917140229
2021-09-17 23:04:30,GW01,H01,1102,co2,748,20210917140229
2021-09-17 23:05:26,GW01,H01,2000,humidity,83.00861,20210101000000
2021-09-17 23:05:26,GW01,H01,2000,temp,23.5,20210101000000
2021-09-17 23:07:01,GW01,H02,2001,temp,23.81208,20210101000000
2021-09-17 23:07:01,GW01,H02,2001,humidity,79.76897,20210101000000
2021-09-17 23:06:55,GW01,H02,2003,temp,23.75254,20210917230654
2021-09-17 23:05:38,GW01,H01,1100,nh3,0.025509,20210101000000
2021-09-17 23:05:38,GW01,H01,1100,co2,0,20210101000000
2021-09-17 23:10:55,GW01,H02,2003,humidity,70.19664,20210917231055
2021-09-17 23:12:31,GW01,H01,2002,temp,23.64482,20210917231230
2021-09-17 23:12:31,GW01,H01,2002,humidity,79.06551,20210917231230
2021-09-17 23:14:31,GW01,H01,1102,co2,731,20210917141230
2021-09-17 23:14:31,GW01,H01,1102,nh3,1.248385,20210917141230
2021-09-17 23:16:05,GW01,H01,1100,nh3,0.021997,20210101000000
2021-09-17 23:16:05,GW01,H01,1100,co2,0,20210101000000
2021-09-17 23:15:26,GW01,H01,2000,humidity,82.931,20210101000000
2021-09-17 23:16:55,GW01,H02,2003,temp,23.76611,20210917231655
2021-09-17 23:15:26,GW01,H01,2000,temp,23.5,20210101000000
2021-09-17 23:17:01,GW01,H02,2001,temp,23.80001,20210101000000
2021-09-17 23:17:01,GW01,H02,2001,humidity,79.71726,20210101000000
2021-09-17 23:20:55,GW01,H02,2003,humidity,70.07588,20210917232053
2021-09-17 23:22:31,GW01,H01,2002,temp,23.59999,20210917232230
2021-09-17 23:22:31,GW01,H01,2002,humidity,78.89999,20210917232230
2021-09-17 23:24:32,GW01,H01,1102,nh3,1.258536,20210917142231
2021-09-17 23:24:32,GW01,H01,1102,co2,746,20210917142231
2021-09-17 23:26:05,GW01,H01,1100,co2,0,20210101000000
2021-09-17 23:25:26,GW01,H01,2000,humidity,82.63451,20210101000000
2021-09-17 23:27:01,GW01,H02,2001,temp,23.80001,20210101000000
2021-09-17 23:27:01,GW01,H02,2001,humidity,79.47066,20210101000000
2021-09-17 23:26:55,GW01,H02,2003,temp,23.74655,20210917232653
2021-09-17 23:25:26,GW01,H01,2000,temp,23.5,20210101000000
2021-09-17 23:26:05,GW01,H01,1100,nh3,0.025218,20210101000000
2021-09-17 23:30:55,GW01,H02,2003,humidity,69.81727,20210917233053
2021-09-17 23:32:31,GW01,H01,2002,temp,23.5966,20210917233231
2021-09-17 23:32:31,GW01,H01,2002,humidity,78.72542,20210917233231
2021-09-17 23:34:33,GW01,H01,1102,nh3,1.261093,20210917143232
2021-09-17 23:34:33,GW01,H01,1102,co2,759,20210917143232
