"create_time","farm_id","house_id","module_id","org_file_name","weight_prediction_count","weight_prediction_pixel_mean","weight_prediction_weight","weight_prediction_status"
"2021-11-19 07:55:10","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119075510_farm_image_real_26d66f5f4e4e.jpg",1,5903.0,1295.9,"success"
"2021-11-19 07:55:27","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119075527_farm_image_real_317dc3ba41ae.jpg","","","","fail"
"2021-11-19 07:55:32","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119075532_farm_image_real_fad1f0ea41eb.jpg",1,7992.0,1765.5,"success"
"2021-11-19 07:55:41","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119075541_farm_image_real_a4da89dc4bc4.jpg","","","","fail"
"2021-11-19 07:55:44","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119075544_farm_image_real_1d0e876141dc.jpg","","","","fail"
"2021-11-19 07:56:05","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119075605_farm_image_real_7a101ec34a62.jpg","","","","fail"
"2021-11-19 07:56:30","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119075630_farm_image_real_2fac8d074a29.jpg","","","","fail"
"2021-11-19 07:56:34","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119075634_farm_image_real_37d0a94a4467.jpg","","","","fail"
"2021-11-19 08:07:36","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119080736_farm_image_real_e47ea19b4c5a.jpg",5,8071.0,1783.2,"success"
"2021-11-19 08:08:02","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119080802_farm_image_real_2730c66e404c.jpg",1,9010.0,1994.3,"success"
"2021-11-19 08:08:25","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119080825_farm_image_real_2c9892b54620.jpg","","","","fail"
"2021-11-19 08:15:28","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119081528_farm_image_real_f73cef83429e.jpg","","","","fail"
"2021-11-19 08:16:31","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119081631_farm_image_real_298ea1914ff2.jpg","","","","fail"
"2021-11-19 08:16:34","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119081634_farm_image_real_0d02018344ae.jpg",4,9881.0,2190.1,"success"
"2021-11-19 08:16:34","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119081634_farm_image_real_6cbb455349a1.jpg","","","","fail"
"2021-11-19 08:16:37","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119081637_farm_image_real_026374c44427.jpg",1,9516.0,2108.1,"success"
"2021-11-19 08:18:26","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119081826_farm_image_real_16d180d141dd.jpg",2,7789.0,1719.8,"success"
"2021-11-19 08:18:36","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119081836_farm_image_real_54e881014f9b.jpg",3,8663.0,1916.3,"success"
"2021-11-19 08:18:36","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119081836_farm_image_real_30b0f8e6402a.jpg","","","","fail"
"2021-11-19 08:25:59","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119082559_farm_image_real_68ec7b374d52.jpg",1,6767.0,1490.1,"success"
"2021-11-19 08:26:40","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119082640_farm_image_real_d4697012408a.jpg","","","","fail"
"2021-11-19 08:26:43","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119082643_farm_image_real_e3c59c2f44d1.jpg","","","","fail"
"2021-11-19 08:26:57","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119082657_farm_image_real_45fcae7e4a19.jpg","","","","fail"
"2021-11-19 08:27:04","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119082704_farm_image_real_1d165e9d4d61.jpg",2,8219.0,1816.5,"success"
"2021-11-19 08:28:27","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119082827_farm_image_real_5546a96f4454.jpg","","","","fail"
"2021-11-19 08:28:40","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119082840_farm_image_real_61c0fc7141a0.jpg",1,9831.0,2178.9,"success"
"2021-11-19 08:28:46","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119082846_farm_image_real_e6a0ae084354.jpg",1,8392.0,1855.4,"success"
"2021-11-19 08:36:41","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119083641_farm_image_real_f50a9e3c4ddf.jpg",1,7758.0,1712.9,"success"
"2021-11-19 08:38:34","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119083834_farm_image_real_a6e8ef4b4ae4.jpg",2,8452.0,1868.9,"success"
"2021-11-19 08:38:38","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119083838_farm_image_real_4c2e6da8413f.jpg",3,8957.0,1982.4,"success"
"2021-11-19 08:38:43","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119083843_farm_image_real_9477fb434754.jpg",3,8187.0,1809.3,"success"
"2021-11-19 08:38:43","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119083843_farm_image_real_84b3ea03484c.jpg",7,7878.0,1739.9,"success"
"2021-11-19 08:38:50","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119083850_farm_image_real_4522e2444df3.jpg",1,9436.0,2090.1,"success"
"2021-11-19 08:38:52","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119083852_farm_image_real_8646ea2e4637.jpg","","","","fail"
"2021-11-19 08:38:52","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119083852_farm_image_real_0e5767cb4146.jpg",1,7729.0,1706.4,"success"
"2021-11-19 08:46:50","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119084650_farm_image_real_6f9f56ae452a.jpg",3,9149.0,2025.6,"success"
"2021-11-19 08:48:42","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119084842_farm_image_real_5c599b2440ff.jpg",1,7488.0,1652.2,"success"
"2021-11-19 08:50:26","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119085026_farm_image_real_94c6d3764a7e.jpg","","","","fail"
"2021-11-19 08:50:28","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119085028_farm_image_real_0638a92341e8.jpg",3,9385.0,2078.6,"success"
"2021-11-19 08:50:31","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119085031_farm_image_real_20faa8b7425f.jpg",5,9650.0,2138.2,"success"
"2021-11-19 08:50:36","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119085036_farm_image_real_c6a8fade48fa.jpg",1,9516.0,2108.1,"success"
"2021-11-19 08:50:40","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119085040_farm_image_real_86f34a694ee7.jpg",6,8609.0,1904.2,"success"
"2021-11-19 08:50:44","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119085044_farm_image_real_1de015f04a8b.jpg","","","","fail"
"2021-11-19 08:57:06","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119085706_farm_image_real_1aabd8674702.jpg",2,10293.0,2282.7,"success"
"2021-11-19 08:58:47","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119085847_farm_image_real_bf7d6eaa4070.jpg",3,7739.0,1708.6,"success"
"2021-11-19 09:00:29","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119090029_farm_image_real_6c26214f42bd.jpg",2,8161.0,1803.5,"success"
"2021-11-19 09:00:35","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119090035_farm_image_real_2acc5afb42cb.jpg","","","","fail"
"2021-11-19 09:00:48","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119090048_farm_image_real_4e44735549a2.jpg",3,7738.0,1708.4,"success"
"2021-11-19 09:00:52","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119090052_farm_image_real_6d536c9547f9.jpg",4,10030.0,2223.6,"success"
"2021-11-19 09:01:07","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119090107_farm_image_real_18f3ec5846a0.jpg",2,8475.0,1874.1,"success"
"2021-11-19 09:01:10","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119090110_farm_image_real_ebd160e747fc.jpg",2,8888.0,1966.9,"success"
"2021-11-19 09:08:47","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119090847_farm_image_real_21d8f1674d7c.jpg","","","","fail"
"2021-11-19 09:08:49","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119090849_farm_image_real_526c64654365.jpg",3,9068.0,2007.4,"success"
"2021-11-19 09:10:34","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119091034_farm_image_real_16696c6544de.jpg",6,7406.0,1633.7,"success"
"2021-11-19 09:12:30","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119091230_farm_image_real_c5fa167b4e87.jpg",2,10438.0,2315.3,"success"
"2021-11-19 09:12:30","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119091230_farm_image_real_a0b3301b4fd9.jpg",6,8884.0,1966.0,"success"
"2021-11-19 09:12:38","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119091238_farm_image_real_5e200b1b4f28.jpg",4,8648.0,1912.9,"success"
"2021-11-19 09:12:41","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119091241_farm_image_real_b3163d064bb8.jpg",3,8002.0,1767.7,"success"
"2021-11-19 09:12:43","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119091243_farm_image_real_81b2bd7d4c8a.jpg",1,8874.0,1963.8,"success"
"2021-11-19 09:18:53","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119091853_farm_image_real_2a66fd224b45.jpg","","","","fail"
"2021-11-19 09:20:47","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119092047_farm_image_real_50de6d45481a.jpg",4,8912.0,1972.3,"success"
"2021-11-19 09:22:26","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119092226_farm_image_real_37a5537a4eff.jpg",3,8465.0,1871.8,"success"
"2021-11-19 09:22:39","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119092239_farm_image_real_138641074786.jpg",5,8565.0,1894.3,"success"
"2021-11-19 09:22:41","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119092241_farm_image_real_7564af5e44a6.jpg",9,9219.0,2041.3,"success"
"2021-11-19 09:22:44","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119092244_farm_image_real_1c8be7094437.jpg",5,9238.0,2045.6,"success"
"2021-11-19 09:22:49","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119092249_farm_image_real_880b83834349.jpg",2,10574.0,2345.9,"success"
"2021-11-19 09:22:49","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119092249_farm_image_real_dfbfec6e4c0c.jpg",1,7699.0,1699.6,"success"
"2021-11-19 09:28:56","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119092856_farm_image_real_2394348a4134.jpg",3,9148.0,2025.3,"success"
"2021-11-19 09:32:30","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119093230_farm_image_real_4fc6d95d425f.jpg",5,8399.0,1857.0,"success"
"2021-11-19 09:32:44","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119093244_farm_image_real_0dc637aa46e0.jpg",4,9886.0,2191.2,"success"
"2021-11-19 09:32:45","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119093245_farm_image_real_208185a04346.jpg",1,6825.0,1503.1,"success"
"2021-11-19 09:34:36","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119093436_farm_image_real_769540d540ba.jpg",4,8244.0,1822.1,"success"
"2021-11-19 09:34:39","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119093439_farm_image_real_e5800a2542b5.jpg",4,9242.0,2046.5,"success"
"2021-11-19 09:34:40","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119093440_farm_image_real_1619a47b40f3.jpg",2,9848.0,2182.7,"success"
"2021-11-19 09:34:42","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119093442_farm_image_real_eb465b2542cb.jpg",7,8775.0,1941.5,"success"
"2021-11-19 09:39:00","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119093900_farm_image_real_24c731a742d3.jpg",1,9711.0,2151.9,"success"
"2021-11-19 09:43:39","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119094339_farm_image_real_0fe8796b4a8e.jpg",1,9980.0,2212.4,"success"
"2021-11-19 09:44:32","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119094432_farm_image_real_64b3aa7b4c1c.jpg",1,9628.0,2133.3,"success"
"2021-11-19 09:44:37","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119094437_farm_image_real_7f8ec0a24c3b.jpg",1,8880.0,1965.1,"success"
"2021-11-19 09:44:40","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119094440_farm_image_real_b2e11f264ed2.jpg",1,8639.0,1910.9,"success"
"2021-11-19 09:46:32","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119094632_farm_image_real_9912ba2d40f9.jpg","","","","fail"
"2021-11-19 09:46:34","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119094634_farm_image_real_09c26fc04834.jpg",1,7689.0,1697.4,"success"
"2021-11-19 09:46:39","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119094639_farm_image_real_b9d53dbf4477.jpg",3,9164.0,2028.9,"success"
"2021-11-19 09:49:07","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119094907_farm_image_real_30a9870541ef.jpg",5,8471.0,1873.2,"success"
"2021-11-19 09:54:30","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119095430_farm_image_real_e90400364404.jpg",2,7742.0,1709.3,"success"
"2021-11-19 09:54:38","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119095438_farm_image_real_592672ac4f3e.jpg","","","","fail"
"2021-11-19 09:56:30","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119095630_farm_image_real_3d3422bf4c0a.jpg","","","","fail"
"2021-11-19 09:56:34","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119095634_farm_image_real_cdcb9a53440a.jpg",1,8003.0,1768.0,"success"
"2021-11-19 09:56:40","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119095640_farm_image_real_74bd7f3343e9.jpg",1,8444.0,1867.1,"success"
"2021-11-19 09:56:42","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119095642_farm_image_real_ff2e4b1244dd.jpg",7,8694.0,1923.3,"success"
"2021-11-19 09:58:36","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119095836_farm_image_real_063fc02942c8.jpg","","","","fail"
"2021-11-19 09:59:07","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119095907_farm_image_real_54bf4b434dee.jpg",1,8394.0,1855.8,"success"
"2021-11-19 10:04:32","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119100432_farm_image_real_e2f30e044754.jpg","","","","fail"
"2021-11-19 10:06:37","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119100637_farm_image_real_343f92294c77.jpg","","","","fail"
"2021-11-19 10:06:42","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119100642_farm_image_real_ea9d74fc4d8d.jpg",2,9145.0,2024.7,"success"
"2021-11-19 10:06:43","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119100643_farm_image_real_92c0d5334236.jpg","","","","fail"
"2021-11-19 10:08:33","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119100833_farm_image_real_7841c081452f.jpg",2,9408.0,2083.8,"success"
"2021-11-19 10:08:41","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119100841_farm_image_real_472ca0f94dbd.jpg",3,11069.0,2457.2,"success"
"2021-11-19 10:09:12","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119100912_farm_image_real_3df042e14661.jpg","","","","fail"
"2021-11-19 10:10:27","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119101027_farm_image_real_2418e13644ab.jpg",1,6781.0,1493.2,"success"
"2021-11-19 10:16:26","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119101626_farm_image_real_6e13b3e347dd.jpg",4,6511.0,1432.6,"success"
"2021-11-19 10:16:37","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119101637_farm_image_real_7af87d474286.jpg",3,7541.0,1664.1,"success"
"2021-11-19 10:18:33","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119101833_farm_image_real_c7c7c62b4b1e.jpg",1,10547.0,2339.8,"success"
"2021-11-19 10:18:38","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119101838_farm_image_real_2c70876344e9.jpg",2,9357.0,2072.3,"success"
"2021-11-19 10:18:39","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119101839_farm_image_real_ff771be6460d.jpg","","","","fail"
"2021-11-19 10:18:42","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119101842_farm_image_real_8cc17247423f.jpg","","","","fail"
"2021-11-19 10:19:12","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119101912_farm_image_real_bf8ae7a44ae2.jpg",3,9103.0,2015.2,"success"
"2021-11-19 10:22:25","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119102225_farm_image_real_3c7a82c348e9.jpg","","","","fail"
"2021-11-19 10:26:31","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119102631_farm_image_real_ed4d9b0f4e53.jpg",7,8007.0,1768.9,"success"
"2021-11-19 10:28:34","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119102834_farm_image_real_f2c85f8149f8.jpg","","","","fail"
"2021-11-19 10:28:39","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119102839_farm_image_real_204df5f5487b.jpg","","","","fail"
"2021-11-19 10:28:40","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119102840_farm_image_real_6b8d4b8542d6.jpg",4,7830.0,1729.1,"success"
"2021-11-19 10:29:18","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119102918_farm_image_real_127d634544ab.jpg",1,7221.0,1592.2,"success"
"2021-11-19 10:30:39","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119103039_farm_image_real_2afc3e8b4738.jpg",1,10894.0,2417.8,"success"
"2021-11-19 10:30:43","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119103043_farm_image_real_a78a2c01475e.jpg",2,9382.0,2078.0,"success"
"2021-11-19 10:32:25","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119103225_farm_image_real_13ce71e948c5.jpg","","","","fail"
"2021-11-19 10:38:28","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119103828_farm_image_real_d80117a44909.jpg",3,7702.0,1700.3,"success"
"2021-11-19 10:38:34","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119103834_farm_image_real_ce5551d74685.jpg",2,7562.0,1668.8,"success"
"2021-11-19 10:38:47","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119103847_farm_image_real_1422fc014153.jpg",7,8907.0,1971.2,"success"
"2021-11-19 10:39:26","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119103926_farm_image_real_a1427c7b42c5.jpg",3,7849.0,1733.3,"success"
"2021-11-19 10:40:35","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119104035_farm_image_real_63978bb14dc9.jpg","","","","fail"
"2021-11-19 10:40:44","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119104044_farm_image_real_690450fe43fc.jpg",1,8813.0,1950.0,"success"
"2021-11-19 10:42:30","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119104230_farm_image_real_07e5c7cc4194.jpg","","","","fail"
"2021-11-19 10:42:31","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119104231_farm_image_real_54af0c4f4e76.jpg","","","","fail"
"2021-11-19 10:48:32","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119104832_farm_image_real_29de6b424707.jpg",2,8458.0,1870.2,"success"
"2021-11-19 10:49:31","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119104931_farm_image_real_651dfe2f4228.jpg",3,8183.0,1808.4,"success"
"2021-11-19 10:50:29","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119105029_farm_image_real_9f2cf6ad46cc.jpg",7,8309.0,1836.7,"success"
"2021-11-19 10:50:37","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119105037_farm_image_real_6ba052b0459c.jpg",1,10921.0,2423.9,"success"
"2021-11-19 10:50:43","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119105043_farm_image_real_a68b673048b7.jpg",6,7959.0,1758.1,"success"
"2021-11-19 10:52:37","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119105237_farm_image_real_ebc783f0439a.jpg","","","","fail"
"2021-11-19 10:52:40","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119105240_farm_image_real_7156ef014c1c.jpg","","","","fail"
"2021-11-19 10:54:27","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119105427_farm_image_real_017a123343a6.jpg",2,10072.0,2233.1,"success"
"2021-11-19 10:58:32","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119105832_farm_image_real_91be7f174941.jpg",4,8382.0,1853.2,"success"
"2021-11-19 10:59:32","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119105932_farm_image_real_414d876d4635.jpg",2,8574.0,1896.3,"success"
"2021-11-19 11:00:31","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119110031_farm_image_real_09197f084538.jpg",3,7468.0,1647.7,"success"
"2021-11-19 11:02:40","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119110240_farm_image_real_734edae04103.jpg","","","","fail"
"2021-11-19 11:02:44","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119110244_farm_image_real_b5cb61044db3.jpg","","","","fail"
"2021-11-19 11:02:46","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119110246_farm_image_real_992919cd4149.jpg",1,9119.0,2018.8,"success"
"2021-11-19 11:02:46","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119110246_farm_image_real_48c143804b18.jpg",6,9462.0,2095.9,"success"
"2021-11-19 11:04:34","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119110434_farm_image_real_c3b653ff4ac0.jpg",4,8820.0,1951.6,"success"
"2021-11-19 11:10:05","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119111005_farm_image_real_746f37814512.jpg",2,9475.0,2098.9,"success"
"2021-11-19 11:10:34","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119111034_farm_image_real_86bcae00438d.jpg",3,8751.0,1936.1,"success"
"2021-11-19 11:10:35","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119111035_farm_image_real_e7a20a894976.jpg",3,8619.0,1906.4,"success"
"2021-11-19 11:14:30","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119111430_farm_image_real_3f1995d945f7.jpg","","","","fail"
"2021-11-19 11:14:35","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119111435_farm_image_real_cf51df294d5b.jpg",1,10818.0,2400.8,"success"
"2021-11-19 11:14:41","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119111441_farm_image_real_a2cb935f4616.jpg",4,9663.0,2141.1,"success"
"2021-11-19 11:14:41","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119111441_farm_image_real_dd98e67d4747.jpg",1,9822.0,2176.9,"success"
"2021-11-19 11:16:28","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119111628_farm_image_real_8f7999094423.jpg","","","","fail"
"2021-11-19 11:20:05","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119112005_farm_image_real_441819464885.jpg",4,8462.0,1871.1,"success"
"2021-11-19 11:22:32","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119112232_farm_image_real_cab875714e15.jpg",5,8767.0,1939.7,"success"
"2021-11-19 11:22:40","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119112240_farm_image_real_85b0fc8c4c8c.jpg",2,9306.0,2060.9,"success"
"2021-11-19 11:24:39","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119112439_farm_image_real_5bcfb77d448d.jpg",2,8094.0,1788.4,"success"
"2021-11-19 11:24:41","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119112441_farm_image_real_3a1027074df4.jpg",2,8622.0,1907.1,"success"
"2021-11-19 11:26:28","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119112628_farm_image_real_3482e14742e5.jpg",2,5994.0,1316.3,"success"
"2021-11-19 11:26:30","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119112630_farm_image_real_5948bff44032.jpg",2,9612.0,2129.7,"success"
"2021-11-19 11:26:38","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119112638_farm_image_real_4cb0cfb142d3.jpg",5,9637.0,2135.3,"success"
"2021-11-19 11:30:12","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119113012_farm_image_real_dc85bbe54f83.jpg",3,9471.0,2098.0,"success"
"2021-11-19 11:32:32","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119113232_farm_image_real_70cd35774e21.jpg",2,10076.0,2234.0,"success"
"2021-11-19 11:34:30","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119113430_farm_image_real_381df8ca4328.jpg",4,8132.0,1797.0,"success"
"2021-11-19 11:34:40","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119113440_farm_image_real_803ffc414b04.jpg","","","","fail"
"2021-11-19 11:36:31","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119113631_farm_image_real_8046b3c547ce.jpg",3,8181.0,1808.0,"success"
"2021-11-19 11:36:37","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119113637_farm_image_real_0e83d70d4719.jpg",4,9392.0,2080.2,"success"
"2021-11-19 11:36:38","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119113638_farm_image_real_10b9d4a043f9.jpg",7,9689.0,2147.0,"success"
"2021-11-19 11:38:31","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119113831_farm_image_real_dc092e934636.jpg","","","","fail"
"2021-11-19 11:40:14","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119114014_farm_image_real_b0c1ae5e40d0.jpg",4,9555.0,2116.8,"success"
"2021-11-19 11:42:40","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119114240_farm_image_real_1f5a467b4872.jpg",1,8933.0,1977.0,"success"
"2021-11-19 11:44:32","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119114432_farm_image_real_be3cf9ff4240.jpg",3,8657.0,1915.0,"success"
"2021-11-19 11:46:32","FA0002","H02","0014","FA0002_GW01_H02_0014_20211119114632_farm_image_real_fd57b5f2493d.jpg",2,9488.0,2101.8,"success"
"2021-11-19 11:46:37","FA0002","H01","0007","FA0002_GW01_H01_0007_20211119114637_farm_image_real_d7baaacb40d3.jpg",1,11960.0,2657.5,"success"
"2021-11-19 11:46:40","FA0002","H02","0015","FA0002_GW01_H02_0015_20211119114640_farm_image_real_90d9d1e84c6d.jpg",5,7671.0,1693.3,"success"
"2021-11-19 11:48:38","FA0002","H02","0013","FA0002_GW01_H02_0013_20211119114838_farm_image_real_dd2c74a14dee.jpg",3,9599.0,2126.7,"success"
"2021-11-19 11:50:24","FA0002","H01","0001","FA0002_GW01_H01_0001_20211119115024_farm_image_real_f7ae9047451b.jpg","","","","fail"
"2021-11-19 11:50:26","FA0002","H01","0002","FA0002_GW01_H01_0002_20211119115026_farm_image_real_094ec1754111.jpg","","","","fail"
"2021-11-19 11:54:27","FA0002","H02","0012","FA0002_GW01_H02_0012_20211119115427_farm_image_real_d4d4ee3d4853.jpg",2,8062.0,1781.2,"success"
"2021-11-19 11:54:35","FA0002","H02","0010","FA0002_GW01_H02_0010_20211119115435_farm_image_real_0ecffe2e4c61.jpg",3,9507.0,2106.1,"success"
