,CREATE_TIME,HOUSE_ID,MODULE_ID,WEIGHT_PREDICTION_WEIGHT,WEIGHT_PREDICTION_PIXEL_MEDIAN
7579,2022-01-31 00:03:16,H03,"CT08,5",288.8,
7580,2022-01-31 00:03:33,H03,"CT09,8",279.0,
7581,2022-01-31 00:03:33,H02,"CT04,2",308.2,
7582,2022-01-31 00:03:37,H03,"CT10,11",293.3,
7583,2022-01-31 00:03:52,H02,"CT05,5",300.3,
7584,2022-01-31 00:04:08,H02,"CT06,8",313.7,
7585,2022-01-31 00:04:09,H01,"CT02,5",324.2,
7586,2022-01-31 00:08:31,H01,"CT01,2",94.7,
7587,2022-01-31 00:18:05,H03,"CT07,2",261.7,
7588,2022-01-31 00:18:15,H02,"CT05,5",301.0,
7589,2022-01-31 00:18:30,H03,"CT08,5",272.4,
7590,2022-01-31 00:18:34,H02,"CT04,2",311.4,
7591,2022-01-31 00:18:36,H03,"CT10,11",283.4,
7592,2022-01-31 00:19:07,H02,"CT06,8",267.9,
7593,2022-01-31 00:25:05,H01,"CT02,5",317.3,
7594,2022-01-31 00:32:52,H02,"CT04,2",316.0,
7595,2022-01-31 00:33:04,H03,"CT07,2",276.9,
7596,2022-01-31 00:33:18,H03,"CT08,5",279.6,
7597,2022-01-31 00:33:23,H03,"CT09,8",276.6,
7598,2022-01-31 00:33:42,H03,"CT10,11",280.6,
7599,2022-01-31 00:34:30,H02,"CT06,8",309.5,
7600,2022-01-31 00:35:19,H01,"CT02,5",300.6,
7601,2022-01-31 00:43:44,H01,"CT01,2",14.5,
7602,2022-01-31 00:48:04,H03,"CT07,2",286.0,
7603,2022-01-31 00:48:16,H02,"CT04,2",337.0,
7604,2022-01-31 00:48:17,H03,"CT08,5",291.4,
7605,2022-01-31 00:48:25,H03,"CT09,8",250.5,
7606,2022-01-31 00:48:38,H03,"CT10,11",287.8,
7607,2022-01-31 00:48:57,H02,"CT05,5",290.1,
7608,2022-01-31 00:55:05,H01,"CT02,5",316.9,
7609,2022-01-31 01:03:04,H03,"CT07,2",262.6,
7610,2022-01-31 01:03:15,H02,"CT04,2",305.0,
7611,2022-01-31 01:03:24,H03,"CT08,5",270.5,
7612,2022-01-31 01:03:35,H03,"CT09,8",244.7,
7613,2022-01-31 01:03:47,H03,"CT10,11",255.6,
7614,2022-01-31 01:04:13,H02,"CT05,5",305.4,
7615,2022-01-31 01:04:41,H02,"CT06,8",315.3,
7616,2022-01-31 01:04:48,H01,"CT02,5",79.7,
7617,2022-01-31 01:10:00,H01,"CT03,8",12.6,
7618,2022-01-31 01:17:45,H02,"CT04,2",313.7,
7619,2022-01-31 01:18:02,H03,"CT07,2",269.5,
7620,2022-01-31 01:18:14,H03,"CT08,5",286.6,
7621,2022-01-31 01:18:22,H02,"CT06,8",306.7,
7622,2022-01-31 01:18:24,H03,"CT09,8",270.2,
7623,2022-01-31 01:18:31,H01,"CT01,2",9.4,
7624,2022-01-31 01:18:32,H01,"CT02,5",287.2,
7625,2022-01-31 01:18:33,H03,"CT10,11",273.2,
7626,2022-01-31 01:27:49,H01,"CT03,8",204.7,
7627,2022-01-31 01:33:03,H03,"CT07,2",245.7,
7628,2022-01-31 01:33:04,H02,"CT04,2",320.4,
7629,2022-01-31 01:33:15,H03,"CT08,5",292.5,
7630,2022-01-31 01:33:24,H03,"CT09,8",264.2,
7631,2022-01-31 01:33:42,H03,"CT10,11",267.0,
7632,2022-01-31 01:35:05,H02,"CT05,5",11.2,
7633,2022-01-31 01:35:18,H01,"CT02,5",10.5,
7634,2022-01-31 01:37:01,H02,"CT06,8",305.6,
7635,2022-01-31 01:48:03,H03,"CT07,2",272.1,
7636,2022-01-31 01:48:04,H02,"CT04,2",279.9,
7637,2022-01-31 01:48:14,H03,"CT08,5",298.8,
7638,2022-01-31 01:48:23,H03,"CT09,8",294.7,
7639,2022-01-31 01:48:39,H03,"CT10,11",288.3,
7640,2022-01-31 01:49:01,H02,"CT05,5",306.8,
7641,2022-01-31 01:49:49,H02,"CT06,8",310.3,
7642,2022-01-31 01:53:45,H01,"CT03,8",235.3,
7643,2022-01-31 02:02:56,H02,"CT04,2",305.6,
7644,2022-01-31 02:03:01,H03,"CT07,2",289.0,
7645,2022-01-31 02:03:18,H03,"CT08,5",289.4,
7646,2022-01-31 02:03:24,H03,"CT09,8",282.9,
7647,2022-01-31 02:03:33,H03,"CT10,11",294.7,
7648,2022-01-31 02:04:18,H02,"CT05,5",269.6,
7649,2022-01-31 02:08:37,H01,"CT03,8",11.6,
7650,2022-01-31 02:12:25,H01,"CT01,2",10.5,
7651,2022-01-31 02:18:04,H03,"CT07,2",300.6,
7652,2022-01-31 02:18:06,H02,"CT04,2",315.0,
7653,2022-01-31 02:18:14,H03,"CT08,5",286.6,
7654,2022-01-31 02:18:24,H01,"CT02,5",313.9,
7655,2022-01-31 02:18:31,H03,"CT09,8",262.2,
7656,2022-01-31 02:18:35,H02,"CT05,5",304.4,
7657,2022-01-31 02:18:44,H03,"CT10,11",286.3,
7658,2022-01-31 02:18:53,H02,"CT06,8",300.0,
7659,2022-01-31 02:25:07,H01,"CT01,2",357.7,
7660,2022-01-31 02:33:02,H03,"CT07,2",298.7,
7661,2022-01-31 02:33:17,H02,"CT04,2",325.8,
7662,2022-01-31 02:33:20,H03,"CT08,5",285.1,
7663,2022-01-31 02:33:27,H03,"CT09,8",276.2,
7664,2022-01-31 02:33:34,H02,"CT05,5",298.6,
7665,2022-01-31 02:33:37,H03,"CT10,11",288.2,
7666,2022-01-31 02:34:20,H02,"CT06,8",51.6,
7667,2022-01-31 02:48:06,H03,"CT07,2",273.7,
7668,2022-01-31 02:48:13,H02,"CT04,2",322.0,
7669,2022-01-31 02:48:18,H03,"CT08,5",282.3,
7670,2022-01-31 02:48:27,H03,"CT09,8",276.0,
7671,2022-01-31 02:48:37,H03,"CT10,11",294.6,
7672,2022-01-31 02:48:37,H02,"CT05,5",304.7,
7673,2022-01-31 02:48:54,H01,"CT03,8",226.4,
7674,2022-01-31 02:48:55,H02,"CT06,8",311.8,
7675,2022-01-31 03:03:06,H03,"CT07,2",274.2,
7676,2022-01-31 03:03:18,H03,"CT08,5",275.8,
7677,2022-01-31 03:03:27,H03,"CT09,8",242.5,
7678,2022-01-31 03:03:35,H02,"CT06,8",316.4,
7679,2022-01-31 03:03:36,H02,"CT04,2",313.1,
7680,2022-01-31 03:03:44,H03,"CT10,11",260.9,
7681,2022-01-31 03:04:01,H02,"CT05,5",306.5,
7682,2022-01-31 03:04:28,H01,"CT02,5",323.6,
7683,2022-01-31 03:18:02,H03,"CT07,2",282.3,
7684,2022-01-31 03:18:12,H02,"CT04,2",320.8,
7685,2022-01-31 03:18:16,H03,"CT08,5",273.6,
7686,2022-01-31 03:18:22,H03,"CT09,8",279.4,
7687,2022-01-31 03:18:37,H03,"CT10,11",281.9,
7688,2022-01-31 03:18:49,H02,"CT05,5",293.4,
7689,2022-01-31 03:18:59,H02,"CT06,8",295.2,
7690,2022-01-31 03:22:28,H01,"CT02,5",325.5,
7691,2022-01-31 03:33:02,H03,"CT07,2",285.1,
7692,2022-01-31 03:33:15,H03,"CT08,5",294.1,
7693,2022-01-31 03:33:39,H03,"CT09,8",272.9,
7694,2022-01-31 03:33:42,H02,"CT04,2",281.8,
7695,2022-01-31 03:34:07,H02,"CT05,5",310.8,
7696,2022-01-31 03:34:11,H02,"CT06,8",298.5,
7697,2022-01-31 03:34:16,H03,"CT10,11",298.1,
7698,2022-01-31 03:38:15,H01,"CT02,5",11.9,
7699,2022-01-31 03:48:02,H03,"CT07,2",299.9,
7700,2022-01-31 03:48:16,H03,"CT08,5",294.0,
7701,2022-01-31 03:48:22,H02,"CT04,2",309.8,
7702,2022-01-31 03:48:23,H03,"CT09,8",279.2,
7703,2022-01-31 03:48:33,H03,"CT10,11",270.5,
7704,2022-01-31 03:49:06,H02,"CT05,5",313.1,
7705,2022-01-31 03:50:05,H02,"CT06,8",306.7,
7706,2022-01-31 04:03:02,H03,"CT07,2",285.5,
7707,2022-01-31 04:03:12,H03,"CT08,5",301.3,
7708,2022-01-31 04:03:24,H03,"CT09,8",291.5,
7709,2022-01-31 04:03:35,H03,"CT10,11",299.5,
7710,2022-01-31 04:04:01,H02,"CT05,5",266.6,
7711,2022-01-31 04:04:08,H02,"CT04,2",323.4,
7712,2022-01-31 04:05:00,H02,"CT06,8",295.8,
7713,2022-01-31 04:08:27,H01,"CT01,2",337.3,
7714,2022-01-31 04:18:02,H03,"CT07,2",279.5,
7715,2022-01-31 04:18:16,H01,"CT02,5",12.9,
7716,2022-01-31 04:18:16,H03,"CT08,5",303.1,
7717,2022-01-31 04:18:22,H03,"CT09,8",281.5,
7718,2022-01-31 04:18:37,H03,"CT10,11",283.0,
7719,2022-01-31 04:18:38,H02,"CT04,2",323.0,
7720,2022-01-31 04:18:48,H02,"CT05,5",280.9,
7721,2022-01-31 04:18:55,H02,"CT06,8",308.4,
7722,2022-01-31 04:22:14,H01,"CT01,2",308.0,
7723,2022-01-31 04:33:03,H03,"CT07,2",251.5,
7724,2022-01-31 04:33:25,H03,"CT08,5",277.6,
7725,2022-01-31 04:33:28,H02,"CT04,2",316.7,
7726,2022-01-31 04:33:31,H02,"CT05,5",317.8,
7727,2022-01-31 04:33:35,H03,"CT09,8",266.5,
7728,2022-01-31 04:33:38,H03,"CT10,11",279.7,
7729,2022-01-31 04:33:50,H02,"CT06,8",317.6,
7730,2022-01-31 04:33:56,H01,"CT02,5",18.6,
7731,2022-01-31 04:39:56,H01,"CT03,8",18.0,
7732,2022-01-31 04:40:03,H01,"CT01,2",13.8,
7733,2022-01-31 04:47:54,H02,"CT04,2",300.9,
7734,2022-01-31 04:48:05,H03,"CT07,2",290.6,
7735,2022-01-31 04:48:13,H02,"CT05,5",327.0,
7736,2022-01-31 04:48:14,H03,"CT08,5",268.4,
7737,2022-01-31 04:48:24,H03,"CT09,8",260.1,
7738,2022-01-31 04:48:35,H03,"CT10,11",284.1,
7739,2022-01-31 04:48:53,H02,"CT06,8",314.9,
7740,2022-01-31 04:52:02,H01,"CT02,5",316.3,
7741,2022-01-31 04:54:17,H01,"CT03,8",11.5,
7742,2022-01-31 04:58:43,H01,"CT01,2",348.5,
7743,2022-01-31 05:03:02,H03,"CT07,2",301.5,
7744,2022-01-31 05:03:21,H03,"CT08,5",285.1,
7745,2022-01-31 05:03:35,H02,"CT04,2",323.6,
7746,2022-01-31 05:03:36,H02,"CT06,8",317.6,
7747,2022-01-31 05:03:37,H03,"CT09,8",252.7,
7748,2022-01-31 05:03:41,H03,"CT10,11",300.2,
7749,2022-01-31 05:09:01,H01,"CT03,8",231.6,
7750,2022-01-31 05:09:28,H01,"CT01,2",80.8,
7751,2022-01-31 05:17:47,H02,"CT04,2",322.6,
7752,2022-01-31 05:18:02,H03,"CT07,2",292.4,
7753,2022-01-31 05:18:14,H03,"CT08,5",287.2,
7754,2022-01-31 05:18:24,H03,"CT09,8",282.2,
7755,2022-01-31 05:18:25,H02,"CT05,5",317.5,
7756,2022-01-31 05:18:27,H02,"CT06,8",315.0,
7757,2022-01-31 05:18:33,H03,"CT10,11",292.4,
7758,2022-01-31 05:19:58,H01,"CT02,5",323.9,
7759,2022-01-31 05:33:03,H02,"CT04,2",336.0,
7760,2022-01-31 05:33:04,H03,"CT07,2",255.2,
7761,2022-01-31 05:33:12,H03,"CT08,5",289.8,
7762,2022-01-31 05:33:29,H03,"CT09,8",270.0,
7763,2022-01-31 05:33:46,H03,"CT10,11",291.0,
7764,2022-01-31 05:34:36,H02,"CT05,5",319.9,
7765,2022-01-31 05:34:41,H02,"CT06,8",297.8,
7766,2022-01-31 05:37:55,H01,"CT03,8",218.3,
7767,2022-01-31 05:38:39,H01,"CT02,5",14.5,
7768,2022-01-31 05:48:04,H03,"CT07,2",266.3,
7769,2022-01-31 05:48:16,H02,"CT04,2",324.8,
7770,2022-01-31 05:48:17,H03,"CT08,5",283.4,
7771,2022-01-31 05:48:24,H03,"CT09,8",291.5,
7772,2022-01-31 05:48:42,H03,"CT10,11",288.0,
7773,2022-01-31 05:48:44,H02,"CT06,8",274.5,
7774,2022-01-31 05:52:11,H02,"CT05,5",320.8,
7775,2022-01-31 05:54:11,H01,"CT03,8",230.0,
7776,2022-01-31 06:03:05,H03,"CT07,2",290.0,
7777,2022-01-31 06:03:22,H02,"CT04,2",310.7,
7778,2022-01-31 06:03:23,H03,"CT08,5",276.6,
7779,2022-01-31 06:03:26,H03,"CT09,8",254.4,
7780,2022-01-31 06:03:37,H03,"CT10,11",255.8,
7781,2022-01-31 06:04:18,H02,"CT06,8",305.8,
7782,2022-01-31 06:08:16,H01,"CT02,5",315.8,
7783,2022-01-31 06:17:51,H01,"CT02,5",310.3,
7784,2022-01-31 06:18:01,H02,"CT04,2",313.8,
7785,2022-01-31 06:18:03,H03,"CT07,2",276.0,
7786,2022-01-31 06:18:13,H03,"CT08,5",285.9,
7787,2022-01-31 06:18:24,H03,"CT09,8",282.2,
7788,2022-01-31 06:18:29,H02,"CT05,5",306.1,
7789,2022-01-31 06:18:35,H03,"CT10,11",276.9,
7790,2022-01-31 06:18:40,H02,"CT06,8",315.6,
7791,2022-01-31 06:21:58,H01,"CT01,2",345.6,
7792,2022-01-31 06:33:03,H03,"CT07,2",284.8,
7793,2022-01-31 06:33:13,H03,"CT08,5",288.2,
7794,2022-01-31 06:33:24,H03,"CT09,8",280.0,
7795,2022-01-31 06:33:38,H03,"CT10,11",296.6,
7796,2022-01-31 06:34:12,H01,"CT03,8",239.7,
7797,2022-01-31 06:34:29,H02,"CT04,2",329.1,
7798,2022-01-31 06:35:18,H02,"CT05,5",311.2,
7799,2022-01-31 06:48:03,H02,"CT04,2",314.4,
7800,2022-01-31 06:48:03,H03,"CT07,2",276.2,
7801,2022-01-31 06:48:18,H03,"CT08,5",273.0,
7802,2022-01-31 06:48:31,H02,"CT05,5",296.0,
7803,2022-01-31 06:48:37,H03,"CT09,8",275.8,
7804,2022-01-31 06:48:51,H03,"CT10,11",274.1,
7805,2022-01-31 06:49:21,H02,"CT06,8",288.9,
7806,2022-01-31 06:54:38,H01,"CT02,5",318.3,
7807,2022-01-31 07:02:57,H02,"CT04,2",329.6,
7808,2022-01-31 07:03:05,H03,"CT07,2",257.8,
7809,2022-01-31 07:03:15,H03,"CT08,5",254.4,
7810,2022-01-31 07:03:29,H03,"CT09,8",268.9,
7811,2022-01-31 07:03:35,H03,"CT10,11",296.1,
7812,2022-01-31 07:04:21,H02,"CT06,8",266.3,
7813,2022-01-31 07:07:00,H01,"CT03,8",8.5,
7814,2022-01-31 07:08:26,H01,"CT02,5",321.2,
7815,2022-01-31 07:18:07,H03,"CT07,2",281.5,
7816,2022-01-31 07:18:18,H03,"CT08,5",284.0,
7817,2022-01-31 07:18:24,H02,"CT04,2",316.1,
7818,2022-01-31 07:18:29,H03,"CT09,8",285.0,
7819,2022-01-31 07:18:38,H02,"CT05,5",9.4,
7820,2022-01-31 07:19:06,H02,"CT06,8",311.6,
7821,2022-01-31 07:19:09,H01,"CT02,5",320.9,
7822,2022-01-31 07:33:07,H03,"CT07,2",295.1,
7823,2022-01-31 07:33:16,H03,"CT08,5",292.3,
7824,2022-01-31 07:33:27,H02,"CT04,2",337.2,
7825,2022-01-31 07:33:30,H03,"CT09,8",283.2,
7826,2022-01-31 07:33:38,H03,"CT10,11",278.5,
7827,2022-01-31 07:34:11,H02,"CT06,8",321.7,
7828,2022-01-31 07:34:40,H02,"CT05,5",310.6,
7829,2022-01-31 07:40:00,H01,"CT03,8",228.1,
7830,2022-01-31 07:44:28,H01,"CT01,2",20.4,
7831,2022-01-31 07:48:04,H03,"CT07,2",281.0,
7832,2022-01-31 07:48:18,H03,"CT08,5",285.1,
7833,2022-01-31 07:48:25,H02,"CT04,2",305.9,
7834,2022-01-31 07:48:28,H03,"CT09,8",266.1,
7835,2022-01-31 07:48:34,H03,"CT10,11",264.6,
7836,2022-01-31 07:48:53,H02,"CT05,5",285.9,
7837,2022-01-31 07:51:25,H02,"CT06,8",309.8,
7838,2022-01-31 07:54:05,H01,"CT01,2",359.4,
7839,2022-01-31 07:54:59,H01,"CT02,5",335.0,
7840,2022-01-31 08:03:04,H03,"CT07,2",283.2,
7841,2022-01-31 08:03:13,H03,"CT08,5",305.7,
7842,2022-01-31 08:03:30,H02,"CT04,2",276.5,
7843,2022-01-31 08:03:30,H03,"CT09,8",290.6,
7844,2022-01-31 08:03:33,H03,"CT10,11",294.7,
7845,2022-01-31 08:04:17,H02,"CT05,5",269.1,
7846,2022-01-31 08:04:28,H02,"CT06,8",282.0,
7847,2022-01-31 08:05:17,H01,"CT02,5",329.8,
7848,2022-01-31 08:18:04,H03,"CT07,2",267.3,
7849,2022-01-31 08:18:28,H03,"CT08,5",260.9,
7850,2022-01-31 08:18:33,H03,"CT09,8",242.5,
7851,2022-01-31 08:18:33,H02,"CT04,2",329.2,
7852,2022-01-31 08:18:39,H03,"CT10,11",279.4,
7853,2022-01-31 08:18:59,H02,"CT05,5",310.5,
7854,2022-01-31 08:24:38,H01,"CT02,5",328.2,
7855,2022-01-31 08:33:05,H03,"CT07,2",272.8,
7856,2022-01-31 08:33:13,H02,"CT04,2",336.3,
7857,2022-01-31 08:33:17,H03,"CT08,5",270.8,
7858,2022-01-31 08:33:29,H03,"CT09,8",278.7,
7859,2022-01-31 08:33:42,H02,"CT05,5",9.8,
7860,2022-01-31 08:33:43,H03,"CT10,11",273.1,
7861,2022-01-31 08:34:11,H02,"CT06,8",317.5,
7862,2022-01-31 08:38:42,H01,"CT02,5",10.2,
7863,2022-01-31 08:48:07,H03,"CT07,2",294.8,
7864,2022-01-31 08:48:10,H02,"CT04,2",323.0,
7865,2022-01-31 08:48:17,H03,"CT08,5",295.5,
7866,2022-01-31 08:48:23,H03,"CT09,8",296.6,
7867,2022-01-31 08:48:39,H03,"CT10,11",286.9,
7868,2022-01-31 08:50:05,H02,"CT06,8",112.6,
7869,2022-01-31 09:03:04,H03,"CT07,2",291.7,
7870,2022-01-31 09:03:16,H02,"CT04,2",332.1,
7871,2022-01-31 09:03:25,H03,"CT08,5",295.3,
7872,2022-01-31 09:03:37,H03,"CT10,11",272.6,
7873,2022-01-31 09:04:15,H02,"CT05,5",328.2,
7874,2022-01-31 09:04:56,H02,"CT06,8",315.2,
7875,2022-01-31 09:09:00,H01,"CT03,8",238.6,
7876,2022-01-31 09:18:04,H03,"CT07,2",296.9,
7877,2022-01-31 09:18:06,H02,"CT04,2",328.2,
7878,2022-01-31 09:18:17,H03,"CT08,5",293.6,
7879,2022-01-31 09:18:26,H03,"CT09,8",302.6,
7880,2022-01-31 09:18:52,H03,"CT10,11",301.8,
7881,2022-01-31 09:18:57,H02,"CT05,5",328.9,
7882,2022-01-31 09:19:15,H02,"CT06,8",327.6,
7883,2022-01-31 09:24:14,H01,"CT03,8",223.1,
7884,2022-01-31 09:25:11,H01,"CT01,2",305.1,
7885,2022-01-31 09:33:03,H03,"CT07,2",291.5,
7886,2022-01-31 09:33:16,H03,"CT08,5",298.5,
7887,2022-01-31 09:33:23,H03,"CT09,8",302.0,
7888,2022-01-31 09:33:34,H03,"CT10,11",307.4,
7889,2022-01-31 09:35:17,H01,"CT02,5",86.9,
7890,2022-01-31 09:48:05,H03,"CT07,2",289.0,
7891,2022-01-31 09:48:07,H02,"CT04,2",340.0,
7892,2022-01-31 09:48:18,H03,"CT08,5",292.3,
7893,2022-01-31 09:48:24,H03,"CT09,8",297.2,
7894,2022-01-31 09:48:38,H03,"CT10,11",293.6,
7895,2022-01-31 09:48:57,H02,"CT05,5",317.1,
7896,2022-01-31 09:49:54,H02,"CT06,8",324.8,
7897,2022-01-31 10:03:06,H03,"CT07,2",285.8,
7898,2022-01-31 10:03:13,H02,"CT04,2",277.0,
7899,2022-01-31 10:03:16,H03,"CT08,5",297.0,
7900,2022-01-31 10:03:41,H03,"CT09,8",317.2,
7901,2022-01-31 10:03:48,H02,"CT05,5",294.4,
7902,2022-01-31 10:06:49,H01,"CT02,5",348.0,
7903,2022-01-31 10:18:05,H03,"CT07,2",291.0,
7904,2022-01-31 10:18:18,H03,"CT08,5",271.9,
7905,2022-01-31 10:18:34,H03,"CT09,8",289.5,
7906,2022-01-31 10:18:47,H03,"CT10,11",302.0,
7907,2022-01-31 10:19:34,H02,"CT05,5",282.8,
7908,2022-01-31 10:20:15,H02,"CT06,8",326.3,
7909,2022-01-31 10:33:02,H03,"CT07,2",266.4,
7910,2022-01-31 10:33:18,H03,"CT08,5",299.0,
7911,2022-01-31 10:33:20,H02,"CT04,2",310.5,
7912,2022-01-31 10:33:34,H03,"CT09,8",286.6,
7913,2022-01-31 10:33:49,H02,"CT05,5",75.4,
7914,2022-01-31 10:33:56,H03,"CT10,11",297.2,
7915,2022-01-31 10:34:15,H02,"CT06,8",325.3,
7916,2022-01-31 10:39:36,H01,"CT01,2",14.7,
7917,2022-01-31 10:48:03,H03,"CT07,2",295.4,
7918,2022-01-31 10:48:04,H02,"CT04,2",317.4,
7919,2022-01-31 10:48:13,H03,"CT08,5",263.8,
7920,2022-01-31 10:48:29,H02,"CT05,5",305.0,
7921,2022-01-31 10:48:29,H03,"CT09,8",263.4,
7922,2022-01-31 10:48:33,H03,"CT10,11",282.0,
7923,2022-01-31 10:48:58,H02,"CT06,8",311.9,
7924,2022-01-31 10:49:38,H01,"CT02,5",295.5,
7925,2022-01-31 10:53:18,H01,"CT03,8",237.6,
7926,2022-01-31 11:03:01,H02,"CT04,2",339.7,
7927,2022-01-31 11:03:03,H03,"CT07,2",315.0,
7928,2022-01-31 11:03:28,H03,"CT09,8",287.2,
7929,2022-01-31 11:03:30,H01,"CT02,5",54.3,
7930,2022-01-31 11:03:33,H03,"CT08,5",304.9,
7931,2022-01-31 11:03:43,H03,"CT10,11",285.1,
7932,2022-01-31 11:03:46,H02,"CT05,5",315.1,
7933,2022-01-31 11:04:02,H02,"CT06,8",336.0,
7934,2022-01-31 11:18:07,H03,"CT07,2",297.9,
7935,2022-01-31 11:18:15,H03,"CT08,5",311.4,
7936,2022-01-31 11:18:27,H03,"CT09,8",299.9,
7937,2022-01-31 11:18:30,H02,"CT04,2",324.4,
7938,2022-01-31 11:18:40,H03,"CT10,11",292.2,
7939,2022-01-31 11:19:17,H02,"CT06,8",337.7,
7940,2022-01-31 11:23:06,H01,"CT03,8",234.4,
7941,2022-01-31 11:23:39,H01,"CT02,5",309.4,
7942,2022-01-31 11:27:34,H01,"CT01,2",9.2,
7943,2022-01-31 11:33:04,H03,"CT07,2",300.8,
7944,2022-01-31 11:33:17,H03,"CT08,5",316.0,
7945,2022-01-31 11:33:37,H02,"CT04,2",345.5,
7946,2022-01-31 11:33:37,H03,"CT09,8",287.8,
7947,2022-01-31 11:33:54,H02,"CT05,5",321.3,
7948,2022-01-31 11:34:32,H02,"CT06,8",320.8,
7949,2022-01-31 11:48:05,H03,"CT07,2",289.0,
7950,2022-01-31 11:48:25,H03,"CT08,5",312.1,
7951,2022-01-31 11:48:25,H02,"CT05,5",335.0,
7952,2022-01-31 11:48:28,H02,"CT04,2",335.7,
7953,2022-01-31 11:48:29,H03,"CT09,8",289.6,
7954,2022-01-31 11:48:35,H03,"CT10,11",300.8,
7955,2022-01-31 11:49:07,H01,"CT02,5",311.0,
7956,2022-01-31 11:49:16,H02,"CT06,8",315.5,
7957,2022-01-31 12:03:05,H03,"CT07,2",293.8,
7958,2022-01-31 12:03:18,H03,"CT08,5",289.8,
7959,2022-01-31 12:03:18,H02,"CT04,2",290.5,
7960,2022-01-31 12:03:35,H03,"CT09,8",274.0,
7961,2022-01-31 12:04:06,H03,"CT10,11",292.6,
7962,2022-01-31 12:05:03,H01,"CT02,5",57.8,
7963,2022-01-31 12:18:07,H03,"CT07,2",278.7,
7964,2022-01-31 12:18:18,H03,"CT08,5",287.6,
7965,2022-01-31 12:18:21,H02,"CT04,2",325.0,
7966,2022-01-31 12:18:28,H03,"CT09,8",287.8,
7967,2022-01-31 12:18:52,H03,"CT10,11",299.4,
7968,2022-01-31 12:19:20,H02,"CT06,8",325.8,
7969,2022-01-31 12:20:19,H02,"CT05,5",306.4,
7970,2022-01-31 12:24:05,H01,"CT02,5",17.3,
7971,2022-01-31 12:33:05,H03,"CT07,2",253.6,
7972,2022-01-31 12:33:19,H03,"CT08,5",281.5,
7973,2022-01-31 12:33:31,H03,"CT09,8",285.9,
7974,2022-01-31 12:33:31,H02,"CT06,8",317.8,
7975,2022-01-31 12:33:43,H02,"CT04,2",335.8,
7976,2022-01-31 12:33:43,H03,"CT10,11",263.8,
7977,2022-01-31 12:34:09,H02,"CT05,5",315.9,
7978,2022-01-31 12:48:04,H03,"CT07,2",303.2,
7979,2022-01-31 12:48:20,H03,"CT08,5",278.5,
7980,2022-01-31 12:48:33,H03,"CT09,8",246.3,
7981,2022-01-31 12:48:59,H03,"CT10,11",281.3,
7982,2022-01-31 12:48:59,H02,"CT04,2",321.0,
7983,2022-01-31 12:49:23,H02,"CT05,5",7.8,
7984,2022-01-31 12:54:37,H01,"CT01,2",361.2,
7985,2022-01-31 13:03:07,H03,"CT07,2",296.3,
7986,2022-01-31 13:03:16,H03,"CT08,5",295.9,
7987,2022-01-31 13:03:32,H03,"CT09,8",287.1,
7988,2022-01-31 13:03:44,H03,"CT10,11",306.9,
7989,2022-01-31 13:05:18,H02,"CT06,8",303.9,
7990,2022-01-31 13:18:10,H03,"CT07,2",290.9,
7991,2022-01-31 13:18:22,H03,"CT08,5",291.9,
7992,2022-01-31 13:18:33,H03,"CT09,8",307.4,
7993,2022-01-31 13:18:43,H03,"CT10,11",307.0,
7994,2022-01-31 13:18:54,H02,"CT04,2",330.4,
7995,2022-01-31 13:19:19,H02,"CT05,5",332.0,
7996,2022-01-31 13:33:03,H03,"CT07,2",295.4,
7997,2022-01-31 13:33:20,H03,"CT08,5",297.5,
7998,2022-01-31 13:33:22,H02,"CT04,2",329.3,
7999,2022-01-31 13:33:31,H03,"CT09,8",300.9,
8000,2022-01-31 13:33:52,H03,"CT10,11",295.9,
8001,2022-01-31 13:35:17,H02,"CT05,5",298.9,
8002,2022-01-31 13:39:54,H01,"CT02,5",17.2,
8003,2022-01-31 13:42:35,H01,"CT01,2",14.8,
8004,2022-01-31 13:48:06,H03,"CT07,2",312.0,
8005,2022-01-31 13:48:20,H03,"CT08,5",306.8,
8006,2022-01-31 13:48:28,H03,"CT09,8",298.3,
8007,2022-01-31 13:48:38,H03,"CT10,11",304.7,
8008,2022-01-31 13:48:43,H02,"CT04,2",59.6,
8009,2022-01-31 13:49:49,H02,"CT06,8",300.4,
8010,2022-01-31 13:51:06,H02,"CT05,5",297.5,
8011,2022-01-31 14:03:10,H03,"CT07,2",291.0,
8012,2022-01-31 14:03:19,H03,"CT08,5",311.0,
8013,2022-01-31 14:03:27,H03,"CT09,8",288.2,
8014,2022-01-31 14:03:33,H03,"CT10,11",304.2,
8015,2022-01-31 14:03:47,H02,"CT05,5",318.8,
8016,2022-01-31 14:04:13,H02,"CT06,8",308.9,
8017,2022-01-31 14:04:40,H01,"CT02,5",309.4,
8018,2022-01-31 14:09:45,H01,"CT03,8",11.4,
8019,2022-01-31 14:18:04,H03,"CT07,2",312.5,
8020,2022-01-31 14:18:14,H03,"CT08,5",300.4,
8021,2022-01-31 14:18:27,H03,"CT09,8",294.4,
8022,2022-01-31 14:18:29,H02,"CT04,2",341.6,
8023,2022-01-31 14:18:33,H03,"CT10,11",305.5,
8024,2022-01-31 14:19:38,H02,"CT05,5",308.4,
8025,2022-01-31 14:19:40,H02,"CT06,8",311.8,
8026,2022-01-31 14:20:16,H01,"CT02,5",346.0,
8027,2022-01-31 14:27:16,H01,"CT03,8",247.2,
