수집시간,수집장비ID,축사번호,모듈ID,센서타입,측정값,센서시간
2021-06-23 11:40:41,GW01,1,00000001,co2,402.10,20210623114040
2021-06-23 11:40:18,GW01,1,00000001,temp,26.60332,20210623114017
2021-06-23 11:40:18,GW01,1,00000001,humidity,65.08496,20210623114017
2021-06-23 11:38:41,GW01,1,00000001,nh3,3.32,20210623113840
2021-06-23 11:38:41,GW01,1,00000001,co2,402.10,20210623113840
2021-06-23 11:38:18,GW01,1,00000001,temp,26.56166,20210623113817
2021-06-23 11:38:18,GW01,1,00000001,humidity,65.09831,20210623113817
2021-06-23 11:36:41,GW01,1,00000001,co2,402.07,20210623113640
2021-06-23 11:36:41,GW01,1,00000001,nh3,3.28,20210623113640
2021-06-23 11:36:18,GW01,1,00000001,humidity,65.05592,20210623113617
2021-06-23 11:36:18,GW01,1,00000001,temp,26.53728,20210623113617
2021-06-23 11:34:41,GW01,1,00000001,nh3,3.29,20210623113439
2021-06-23 11:34:41,GW01,1,00000001,co2,402.07,20210623113439
2021-06-23 11:34:18,GW01,1,00000001,temp,26.55333,20210623113417
2021-06-23 11:34:18,GW01,1,00000001,humidity,64.97831,20210623113417
2021-06-23 11:32:41,GW01,1,00000001,co2,402.01,20210623113239
2021-06-23 11:32:41,GW01,1,00000001,nh3,3.20,20210623113239
2021-06-23 11:32:18,GW01,1,00000001,humidity,64.98333,20210623113216
2021-06-23 11:32:18,GW01,1,00000001,temp,26.54833,20210623113216
2021-06-23 11:30:41,GW01,1,00000001,nh3,3.12,20210623113039
2021-06-23 11:30:41,GW01,1,00000001,co2,401.95,20210623113039
2021-06-23 11:30:18,GW01,1,00000001,humidity,64.92163,20210623113016
2021-06-23 11:30:18,GW01,1,00000001,temp,26.535,20210623113016
2021-06-23 11:28:41,GW01,1,00000001,co2,401.92,20210623112839
2021-06-23 11:28:41,GW01,1,00000001,nh3,3.08,20210623112839
2021-06-23 11:28:18,GW01,1,00000001,humidity,65.2,20210623112816
2021-06-23 11:28:18,GW01,1,00000001,temp,26.515,20210623112816
2021-06-23 11:26:41,GW01,1,00000001,co2,401.86,20210623112639
2021-06-23 11:26:41,GW01,1,00000001,nh3,2.99,20210623112639
2021-06-23 11:26:18,GW01,1,00000001,temp,26.505,20210623112616
2021-06-23 11:26:18,GW01,1,00000001,humidity,65.395,20210623112616
2021-06-23 11:24:41,GW01,1,00000001,nh3,2.78,20210623112439
2021-06-23 11:24:41,GW01,1,00000001,co2,401.71,20210623112439
2021-06-23 11:24:18,GW01,1,00000001,temp,26.495,20210623112416
2021-06-23 11:24:18,GW01,1,00000001,humidity,65.39832,20210623112416
2021-06-23 11:22:41,GW01,1,00000001,nh3,2.56,20210623112239
2021-06-23 11:22:41,GW01,1,00000001,co2,401.56,20210623112239
2021-06-23 11:22:18,GW01,1,00000001,humidity,65.07665,20210623112216
2021-06-23 11:22:18,GW01,1,00000001,temp,26.465,20210623112216
2021-06-23 11:20:41,GW01,1,00000001,co2,401.42,20210623112039
2021-06-23 11:20:41,GW01,1,00000001,nh3,2.37,20210623112039
2021-06-23 11:20:18,GW01,1,00000001,humidity,65.67332,20210623112016
2021-06-23 11:20:18,GW01,1,00000001,temp,26.40835,20210623112016
2021-06-23 11:18:41,GW01,1,00000001,nh3,2.20,20210623111839
2021-06-23 11:18:41,GW01,1,00000001,co2,401.30,20210623111839
2021-06-23 11:18:18,GW01,1,00000001,humidity,65.69833,20210623111816
2021-06-23 11:18:18,GW01,1,00000001,temp,26.39501,20210623111816
2021-06-23 11:16:41,GW01,1,00000001,nh3,2.07,20210623111639
2021-06-23 11:16:41,GW01,1,00000001,co2,401.22,20210623111639
2021-06-23 11:16:18,GW01,1,00000001,humidity,65.14502,20210623111616
2021-06-23 11:16:18,GW01,1,00000001,temp,26.35501,20210623111616
2021-06-23 11:14:41,GW01,1,00000001,nh3,1.96,20210623111439
2021-06-23 11:14:41,GW01,1,00000001,co2,401.14,20210623111439
2021-06-23 11:14:18,GW01,1,00000001,humidity,65.59332,20210623111416
2021-06-23 11:14:18,GW01,1,00000001,temp,26.30167,20210623111416
2021-06-23 11:12:41,GW01,1,00000001,nh3,1.88,20210623111239
2021-06-23 11:12:41,GW01,1,00000001,co2,401.08,20210623111239
2021-06-23 11:12:18,GW01,1,00000001,temp,26.20832,20210623111216
2021-06-23 11:12:18,GW01,1,00000001,humidity,65.10001,20210623111216
2021-06-23 11:10:41,GW01,1,00000001,co2,401.12,20210623111039
2021-06-23 11:10:41,GW01,1,00000001,nh3,1.93,20210623111039
2021-06-23 11:10:18,GW01,1,00000001,temp,26.19999,20210623111016
2021-06-23 11:10:18,GW01,1,00000001,humidity,64.89996,20210623111016
2021-06-23 11:08:41,GW01,1,00000001,nh3,2.03,20210623110839
2021-06-23 11:08:41,GW01,1,00000001,co2,401.19,20210623110839
2021-06-23 11:08:18,GW01,1,00000001,humidity,64.92663,20210623110816
2021-06-23 11:08:18,GW01,1,00000001,temp,26.20999,20210623110816
2021-06-23 11:06:41,GW01,1,00000001,nh3,2.15,20210623110639
2021-06-23 11:06:41,GW01,1,00000001,co2,401.27,20210623110639
2021-06-23 11:06:18,GW01,1,00000001,temp,26.11999,20210623110616
2021-06-23 11:06:18,GW01,1,00000001,humidity,65.01167,20210623110616
2021-06-23 11:04:41,GW01,1,00000001,nh3,2.26,20210623110439
2021-06-23 11:04:41,GW01,1,00000001,co2,401.34,20210623110439
2021-06-23 11:04:18,GW01,1,00000001,humidity,65.11527,20210623110416
2021-06-23 11:04:18,GW01,1,00000001,temp,26.09999,20210623110416
2021-06-23 11:02:41,GW01,1,00000001,nh3,2.25,20210623110240
2021-06-23 11:02:41,GW01,1,00000001,co2,401.34,20210623110240
2021-06-23 11:02:18,GW01,1,00000001,temp,26.04666,20210623110218
2021-06-23 11:02:18,GW01,1,00000001,humidity,65.01336,20210623110218
2021-06-23 11:00:41,GW01,1,00000001,co2,401.27,20210623110040
2021-06-23 11:00:41,GW01,1,00000001,nh3,2.15,20210623110040
2021-06-23 11:00:18,GW01,1,00000001,temp,26.00833,20210623110018
2021-06-23 11:00:18,GW01,1,00000001,humidity,64.98165,20210623110018
2021-06-23 10:58:41,GW01,1,00000001,nh3,2.02,20210623105840
2021-06-23 10:58:41,GW01,1,00000001,co2,401.19,20210623105840
2021-06-23 10:58:18,GW01,1,00000001,temp,25.99833,20210623105817
2021-06-23 10:58:18,GW01,1,00000001,humidity,65.59334,20210623105817
2021-06-23 10:56:41,GW01,1,00000001,nh3,1.88,20210623105640
2021-06-23 10:56:41,GW01,1,00000001,co2,401.09,20210623105640
2021-06-23 10:56:18,GW01,1,00000001,temp,25.91834,20210623105617
2021-06-23 10:56:18,GW01,1,00000001,humidity,66.33501,20210623105617
2021-06-23 10:54:41,GW01,1,00000001,co2,400.98,20210623105440
2021-06-23 10:54:41,GW01,1,00000001,nh3,1.71,20210623105440
2021-06-23 10:54:18,GW01,1,00000001,humidity,66.75833,20210623105417
2021-06-23 10:54:18,GW01,1,00000001,temp,25.90001,20210623105417
2021-06-23 10:52:41,GW01,1,00000001,co2,400.85,20210623105240
2021-06-23 10:52:41,GW01,1,00000001,nh3,1.51,20210623105240
2021-06-23 10:52:18,GW01,1,00000001,temp,25.83668,20210623105217
2021-06-23 10:52:18,GW01,1,00000001,humidity,66.62165,20210623105217
2021-06-23 10:50:41,GW01,1,00000001,co2,400.72,20210623105040
2021-06-23 10:50:41,GW01,1,00000001,nh3,1.32,20210623105040
2021-06-23 10:50:18,GW01,1,00000001,humidity,66.165,20210623105017
2021-06-23 10:50:18,GW01,1,00000001,temp,25.80668,20210623105017
2021-06-23 10:48:41,GW01,1,00000001,nh3,1.23,20210623104840
2021-06-23 10:48:41,GW01,1,00000001,co2,400.66,20210623104840
2021-06-23 10:48:18,GW01,1,00000001,temp,25.81001,20210623104817
2021-06-23 10:48:18,GW01,1,00000001,humidity,64.71334,20210623104817
2021-06-23 10:46:41,GW01,1,00000001,co2,400.67,20210623104640
2021-06-23 10:46:41,GW01,1,00000001,nh3,1.24,20210623104640
2021-06-23 10:46:18,GW01,1,00000001,humidity,64.47831,20210623104617
2021-06-23 10:46:18,GW01,1,00000001,temp,25.79834,20210623104617
2021-06-23 10:44:41,GW01,1,00000001,co2,400.69,20210623104440
2021-06-23 10:44:41,GW01,1,00000001,nh3,1.28,20210623104440
2021-06-23 10:44:18,GW01,1,00000001,temp,25.80834,20210623104417
2021-06-23 10:44:18,GW01,1,00000001,humidity,64.665,20210623104417
2021-06-23 10:42:41,GW01,1,00000001,co2,400.71,20210623104240
2021-06-23 10:42:41,GW01,1,00000001,nh3,1.31,20210623104240
2021-06-23 10:42:18,GW01,1,00000001,temp,25.81001,20210623104217
2021-06-23 10:42:18,GW01,1,00000001,humidity,65.28167,20210623104217
2021-06-23 10:40:41,GW01,1,00000001,nh3,1.34,20210623104040
2021-06-23 10:40:41,GW01,1,00000001,co2,400.74,20210623104040
2021-06-23 10:40:18,GW01,1,00000001,temp,25.80668,20210623104017
2021-06-23 10:40:18,GW01,1,00000001,humidity,65.30331,20210623104017
2021-06-23 10:38:41,GW01,1,00000001,nh3,1.39,20210623103840
2021-06-23 10:38:41,GW01,1,00000001,co2,400.77,20210623103840
2021-06-23 10:38:18,GW01,1,00000001,temp,25.80668,20210623103817
2021-06-23 10:38:18,GW01,1,00000001,humidity,65.22167,20210623103817
2021-06-23 10:36:41,GW01,1,00000001,co2,400.81,20210623103640
2021-06-23 10:36:41,GW01,1,00000001,nh3,1.47,20210623103640
2021-06-23 10:36:18,GW01,1,00000001,temp,25.80849,20210623103617
2021-06-23 10:36:18,GW01,1,00000001,humidity,65.35426,20210623103617
2021-06-23 10:34:41,GW01,1,00000001,co2,400.85,20210623103440
2021-06-23 10:34:41,GW01,1,00000001,nh3,1.52,20210623103440
2021-06-23 10:34:18,GW01,1,00000001,temp,25.80001,20210623103417
2021-06-23 10:34:18,GW01,1,00000001,humidity,65.49831,20210623103417
2021-06-23 10:32:41,GW01,1,00000001,co2,400.89,20210623103240
2021-06-23 10:32:41,GW01,1,00000001,nh3,1.59,20210623103240
2021-06-23 10:32:18,GW01,1,00000001,temp,25.79667,20210623103217
2021-06-23 10:32:18,GW01,1,00000001,humidity,65.54001,20210623103217
2021-06-23 10:30:41,GW01,1,00000001,nh3,1.66,20210623103039
2021-06-23 10:30:41,GW01,1,00000001,co2,400.94,20210623103039
2021-06-23 10:30:18,GW01,1,00000001,temp,25.75335,20210623103017
2021-06-23 10:30:18,GW01,1,00000001,humidity,65.79838,20210623103017
2021-06-23 10:28:41,GW01,1,00000001,nh3,1.74,20210623102839
2021-06-23 10:28:41,GW01,1,00000001,co2,400.99,20210623102839
2021-06-23 10:28:18,GW01,1,00000001,temp,25.71833,20210623102817
2021-06-23 10:28:18,GW01,1,00000001,humidity,66.47333,20210623102817
2021-06-23 10:26:41,GW01,1,00000001,co2,401.05,20210623102639
2021-06-23 10:26:41,GW01,1,00000001,nh3,1.82,20210623102639
2021-06-23 10:26:18,GW01,1,00000001,temp,25.69499,20210623102616
2021-06-23 10:26:18,GW01,1,00000001,humidity,66.56834,20210623102616
2021-06-23 10:24:41,GW01,1,00000001,nh3,1.93,20210623102439
2021-06-23 10:24:41,GW01,1,00000001,co2,401.12,20210623102439
2021-06-23 10:24:18,GW01,1,00000001,temp,25.68166,20210623102416
2021-06-23 10:24:18,GW01,1,00000001,humidity,66.53667,20210623102416
2021-06-23 10:22:41,GW01,1,00000001,nh3,2.09,20210623102239
2021-06-23 10:22:41,GW01,1,00000001,co2,401.23,20210623102239
2021-06-23 10:22:18,GW01,1,00000001,temp,25.62832,20210623102216
2021-06-23 10:22:18,GW01,1,00000001,humidity,66.49166,20210623102216
2021-06-23 10:20:41,GW01,1,00000001,co2,401.36,20210623102039
2021-06-23 10:20:41,GW01,1,00000001,nh3,2.28,20210623102039
2021-06-23 10:20:18,GW01,1,00000001,temp,25.61666,20210623102016
2021-06-23 10:20:18,GW01,1,00000001,humidity,66.94833,20210623102016
2021-06-23 10:18:41,GW01,1,00000001,co2,401.44,20210623101839
2021-06-23 10:18:41,GW01,1,00000001,nh3,2.39,20210623101839
2021-06-23 10:18:18,GW01,1,00000001,temp,25.64165,20210623101816
2021-06-23 10:18:18,GW01,1,00000001,humidity,67.10831,20210623101816
2021-06-23 10:16:41,GW01,1,00000001,nh3,2.46,20210623101639
2021-06-23 10:16:41,GW01,1,00000001,co2,401.48,20210623101639
2021-06-23 10:16:18,GW01,1,00000001,temp,25.60999,20210623101616
2021-06-23 10:16:18,GW01,1,00000001,humidity,67.47834,20210623101616
2021-06-23 10:14:41,GW01,1,00000001,nh3,2.52,20210623101439
2021-06-23 10:14:41,GW01,1,00000001,co2,401.53,20210623101439
2021-06-23 10:14:18,GW01,1,00000001,humidity,68.08331,20210623101416
2021-06-23 10:14:18,GW01,1,00000001,temp,25.58665,20210623101416
2021-06-23 10:12:41,GW01,1,00000001,co2,401.55,20210623101239
2021-06-23 10:12:41,GW01,1,00000001,nh3,2.55,20210623101239
2021-06-23 10:12:18,GW01,1,00000001,temp,25.59665,20210623101216
2021-06-23 10:12:18,GW01,1,00000001,humidity,68.63499,20210623101216
2021-06-23 10:10:41,GW01,1,00000001,co2,401.54,20210623101039
2021-06-23 10:10:41,GW01,1,00000001,nh3,2.55,20210623101039
2021-06-23 10:10:18,GW01,1,00000001,humidity,69.28501,20210623101016
2021-06-23 10:10:18,GW01,1,00000001,temp,25.55499,20210623101016
2021-06-23 10:08:41,GW01,1,00000001,nh3,2.48,20210623100839
2021-06-23 10:08:41,GW01,1,00000001,co2,401.50,20210623100839
2021-06-23 10:08:18,GW01,1,00000001,temp,25.56166,20210623100816
2021-06-23 10:08:18,GW01,1,00000001,humidity,69.38331,20210623100816
2021-06-23 10:06:41,GW01,1,00000001,nh3,2.39,20210623100639
2021-06-23 10:06:41,GW01,1,00000001,co2,401.43,20210623100639
2021-06-23 10:06:18,GW01,1,00000001,temp,25.52166,20210623100616
2021-06-23 10:06:18,GW01,1,00000001,humidity,68.94998,20210623100616
2021-06-23 10:04:41,GW01,1,00000001,co2,401.37,20210623100439
2021-06-23 10:04:41,GW01,1,00000001,nh3,2.30,20210623100439
2021-06-23 10:04:18,GW01,1,00000001,temp,25.505,20210623100416
2021-06-23 10:04:18,GW01,1,00000001,humidity,68.99667,20210623100416
2021-06-23 10:02:41,GW01,1,00000001,nh3,2.26,20210623100239
2021-06-23 10:02:41,GW01,1,00000001,co2,401.34,20210623100239
2021-06-23 10:02:18,GW01,1,00000001,humidity,69.31001,20210623100216
2021-06-23 10:02:18,GW01,1,00000001,temp,25.49667,20210623100216
2021-06-23 10:00:41,GW01,1,00000001,co2,401.32,20210623100039
2021-06-23 10:00:41,GW01,1,00000001,nh3,2.23,20210623100039
2021-06-23 10:00:18,GW01,1,00000001,temp,25.45501,20210623100016
2021-06-23 10:00:18,GW01,1,00000001,humidity,69.15833,20210623100016
2021-06-23 09:58:41,GW01,1,00000001,co2,401.31,20210623095839
2021-06-23 09:58:41,GW01,1,00000001,nh3,2.21,20210623095839
2021-06-23 09:58:18,GW01,1,00000001,temp,25.41501,20210623095816
2021-06-23 09:58:18,GW01,1,00000001,humidity,69.035,20210623095816
2021-06-23 09:56:41,GW01,1,00000001,co2,401.29,20210623095638
2021-06-23 09:56:41,GW01,1,00000001,nh3,2.19,20210623095638
2021-06-23 09:56:18,GW01,1,00000001,temp,25.41018,20210623095616
2021-06-23 09:56:18,GW01,1,00000001,humidity,69.06268,20210623095616
2021-06-23 09:54:41,GW01,1,00000001,co2,401.27,20210623095440
2021-06-23 09:54:41,GW01,1,00000001,nh3,2.15,20210623095440
2021-06-23 09:54:18,GW01,1,00000001,humidity,69.20998,20210623095417
2021-06-23 09:54:18,GW01,1,00000001,temp,25.37835,20210623095417
2021-06-23 09:52:41,GW01,1,00000001,nh3,2.12,20210623095240
2021-06-23 09:52:41,GW01,1,00000001,co2,401.24,20210623095240
2021-06-23 09:52:18,GW01,1,00000001,temp,25.37335,20210623095217
2021-06-23 09:52:18,GW01,1,00000001,humidity,68.98833,20210623095217
2021-06-23 09:50:41,GW01,1,00000001,nh3,2.13,20210623095040
2021-06-23 09:50:41,GW01,1,00000001,co2,401.25,20210623095040
2021-06-23 09:50:20,GW01,1,00000001,humidity,68.93332,20210623095017
2021-06-23 09:50:20,GW01,1,00000001,temp,25.32168,20210623095017
2021-06-23 09:48:41,GW01,1,00000001,nh3,2.15,20210623094840
2021-06-23 09:48:41,GW01,1,00000001,co2,401.27,20210623094840
2021-06-23 09:48:18,GW01,1,00000001,humidity,68.98331,20210623094817
2021-06-23 09:48:18,GW01,1,00000001,temp,25.31668,20210623094817
2021-06-23 09:46:41,GW01,1,00000001,nh3,2.15,20210623094640
2021-06-23 09:46:41,GW01,1,00000001,co2,401.27,20210623094640
2021-06-23 09:46:18,GW01,1,00000001,temp,25.27001,20210623094617
2021-06-23 09:46:18,GW01,1,00000001,humidity,69.18168,20210623094617
2021-06-23 09:44:41,GW01,1,00000001,nh3,2.16,20210623094440
2021-06-23 09:44:41,GW01,1,00000001,co2,401.27,20210623094440
2021-06-23 09:44:18,GW01,1,00000001,humidity,69.31834,20210623094417
2021-06-23 09:44:18,GW01,1,00000001,temp,25.25001,20210623094417
2021-06-23 09:42:41,GW01,1,00000001,nh3,2.17,20210623094240
2021-06-23 09:42:41,GW01,1,00000001,co2,401.28,20210623094240
2021-06-23 09:42:18,GW01,1,00000001,temp,25.22833,20210623094217
2021-06-23 09:42:18,GW01,1,00000001,humidity,69.31833,20210623094217
2021-06-23 09:40:41,GW01,1,00000001,nh3,2.21,20210623094040
2021-06-23 09:40:41,GW01,1,00000001,co2,401.30,20210623094040
2021-06-23 09:40:18,GW01,1,00000001,temp,25.23333,20210623094017
2021-06-23 09:40:18,GW01,1,00000001,humidity,69.52332,20210623094017
2021-06-23 09:38:41,GW01,1,00000001,nh3,2.25,20210623093840
2021-06-23 09:38:41,GW01,1,00000001,co2,401.33,20210623093840
2021-06-23 09:38:18,GW01,1,00000001,humidity,69.55164,20210623093817
2021-06-23 09:38:18,GW01,1,00000001,temp,25.19666,20210623093817
2021-06-23 09:36:41,GW01,1,00000001,nh3,2.29,20210623093640
2021-06-23 09:36:41,GW01,1,00000001,co2,401.36,20210623093640
2021-06-23 09:36:18,GW01,1,00000001,temp,25.19166,20210623093617
2021-06-23 09:36:18,GW01,1,00000001,humidity,69.80833,20210623093617
2021-06-23 09:34:41,GW01,1,00000001,co2,401.39,20210623093440
2021-06-23 09:34:41,GW01,1,00000001,nh3,2.33,20210623093440
2021-06-23 09:34:18,GW01,1,00000001,humidity,70.06499,20210623093417
2021-06-23 09:34:18,GW01,1,00000001,temp,25.15332,20210623093417
2021-06-23 09:32:41,GW01,1,00000001,co2,401.42,20210623093240
2021-06-23 09:32:41,GW01,1,00000001,nh3,2.37,20210623093240
2021-06-23 09:32:18,GW01,1,00000001,temp,25.11999,20210623093217
2021-06-23 09:32:18,GW01,1,00000001,humidity,70.1467,20210623093217
2021-06-23 09:30:41,GW01,1,00000001,co2,401.44,20210623093040
2021-06-23 09:30:41,GW01,1,00000001,nh3,2.41,20210623093040
2021-06-23 09:30:18,GW01,1,00000001,temp,25.12165,20210623093017
2021-06-23 09:30:18,GW01,1,00000001,humidity,70.29332,20210623093017
2021-06-23 09:28:41,GW01,1,00000001,co2,401.47,20210623092840
2021-06-23 09:28:41,GW01,1,00000001,nh3,2.44,20210623092840
2021-06-23 09:28:18,GW01,1,00000001,temp,25.11524,20210623092817
2021-06-23 09:28:18,GW01,1,00000001,humidity,70.43559,20210623092817
2021-06-23 09:26:41,GW01,1,00000001,nh3,2.46,20210623092640
2021-06-23 09:26:41,GW01,1,00000001,co2,401.48,20210623092640
2021-06-23 09:26:18,GW01,1,00000001,humidity,70.67664,20210623092617
2021-06-23 09:26:18,GW01,1,00000001,temp,25.10665,20210623092617
2021-06-23 09:24:41,GW01,1,00000001,nh3,2.44,20210623092440
2021-06-23 09:24:41,GW01,1,00000001,co2,401.47,20210623092440
2021-06-23 09:24:18,GW01,1,00000001,temp,25.09332,20210623092417
2021-06-23 09:24:18,GW01,1,00000001,humidity,70.84335,20210623092417
2021-06-23 09:22:41,GW01,1,00000001,nh3,2.43,20210623092239
2021-06-23 09:22:41,GW01,1,00000001,co2,401.46,20210623092239
2021-06-23 09:22:19,GW01,1,00000001,temp,25.02,20210623092216
2021-06-23 09:22:19,GW01,1,00000001,humidity,70.92165,20210623092216
2021-06-23 09:20:41,GW01,1,00000001,co2,401.45,20210623092039
2021-06-23 09:20:41,GW01,1,00000001,nh3,2.42,20210623092039
2021-06-23 09:20:18,GW01,1,00000001,humidity,71.05169,20210623092016
2021-06-23 09:20:18,GW01,1,00000001,temp,25.015,20210623092016
2021-06-23 09:18:41,GW01,1,00000001,nh3,2.40,20210623091839
2021-06-23 09:18:41,GW01,1,00000001,co2,401.44,20210623091839
2021-06-23 09:18:18,GW01,1,00000001,humidity,71.12836,20210623091816
2021-06-23 09:18:18,GW01,1,00000001,temp,25.01666,20210623091816
2021-06-23 09:16:41,GW01,1,00000001,nh3,2.40,20210623091639
2021-06-23 09:16:41,GW01,1,00000001,co2,401.44,20210623091639
2021-06-23 09:16:18,GW01,1,00000001,temp,25.00833,20210623091616
2021-06-23 09:16:18,GW01,1,00000001,humidity,71.32502,20210623091616
2021-06-23 09:14:41,GW01,1,00000001,co2,401.44,20210623091439
2021-06-23 09:14:41,GW01,1,00000001,nh3,2.40,20210623091439
2021-06-23 09:14:18,GW01,1,00000001,temp,24.99334,20210623091416
2021-06-23 09:14:18,GW01,1,00000001,humidity,71.55667,20210623091416
2021-06-23 09:12:41,GW01,1,00000001,nh3,2.39,20210623091239
2021-06-23 09:12:41,GW01,1,00000001,co2,401.43,20210623091239
2021-06-23 09:12:18,GW01,1,00000001,humidity,71.645,20210623091216
2021-06-23 09:12:18,GW01,1,00000001,temp,24.99,20210623091216
2021-06-23 09:10:41,GW01,1,00000001,co2,401.45,20210623091039
2021-06-23 09:10:41,GW01,1,00000001,nh3,2.41,20210623091039
2021-06-23 09:10:18,GW01,1,00000001,temp,24.94667,20210623091016
2021-06-23 09:10:18,GW01,1,00000001,humidity,72.01,20210623091016
2021-06-23 09:08:41,GW01,1,00000001,co2,401.46,20210623090839
2021-06-23 09:08:41,GW01,1,00000001,nh3,2.44,20210623090839
2021-06-23 09:08:18,GW01,1,00000001,temp,24.91668,20210623090816
2021-06-23 09:08:18,GW01,1,00000001,humidity,72.25668,20210623090816
2021-06-23 09:06:41,GW01,1,00000001,nh3,2.49,20210623090639
2021-06-23 09:06:41,GW01,1,00000001,co2,401.50,20210623090639
2021-06-23 09:06:18,GW01,1,00000001,humidity,72.61332,20210623090616
2021-06-23 09:06:18,GW01,1,00000001,temp,24.90001,20210623090616
2021-06-23 09:04:41,GW01,1,00000001,nh3,2.56,20210623090439
2021-06-23 09:04:41,GW01,1,00000001,co2,401.55,20210623090439
2021-06-23 09:04:18,GW01,1,00000001,temp,24.88835,20210623090416
2021-06-23 09:04:18,GW01,1,00000001,humidity,72.74833,20210623090416
2021-06-23 09:02:41,GW01,1,00000001,nh3,2.63,20210623090239
2021-06-23 09:02:41,GW01,1,00000001,co2,401.60,20210623090239
2021-06-23 09:02:18,GW01,1,00000001,humidity,72.6617,20210623090216
2021-06-23 09:02:18,GW01,1,00000001,temp,24.83335,20210623090216
2021-06-23 09:00:41,GW01,1,00000001,nh3,2.70,20210623090039
2021-06-23 09:00:41,GW01,1,00000001,co2,401.65,20210623090039
2021-06-23 09:00:18,GW01,1,00000001,temp,24.82668,20210623090016
2021-06-23 09:00:18,GW01,1,00000001,humidity,72.4683,20210623090016
2021-06-23 08:58:41,GW01,1,00000001,nh3,2.78,20210623085839
2021-06-23 08:58:41,GW01,1,00000001,co2,401.70,20210623085839
2021-06-23 08:58:18,GW01,1,00000001,humidity,72.62035,20210623085816
2021-06-23 08:58:18,GW01,1,00000001,temp,24.82374,20210623085816
2021-06-23 08:56:41,GW01,1,00000001,nh3,2.87,20210623085639
2021-06-23 08:56:41,GW01,1,00000001,co2,401.77,20210623085639
2021-06-23 08:56:18,GW01,1,00000001,temp,24.82001,20210623085616
2021-06-23 08:56:18,GW01,1,00000001,humidity,72.69002,20210623085616
2021-06-23 08:54:41,GW01,1,00000001,co2,401.83,20210623085439
2021-06-23 08:54:41,GW01,1,00000001,nh3,2.95,20210623085439
2021-06-23 08:54:18,GW01,1,00000001,temp,24.81168,20210623085416
2021-06-23 08:54:18,GW01,1,00000001,humidity,72.8,20210623085416
2021-06-23 08:52:41,GW01,1,00000001,co2,401.90,20210623085239
2021-06-23 08:52:41,GW01,1,00000001,nh3,3.05,20210623085239
2021-06-23 08:52:18,GW01,1,00000001,humidity,72.92332,20210623085216
2021-06-23 08:52:18,GW01,1,00000001,temp,24.81334,20210623085216
2021-06-23 08:50:42,GW01,1,00000001,co2,401.96,20210623085038
2021-06-23 08:50:42,GW01,1,00000001,nh3,3.13,20210623085038
2021-06-23 08:50:18,GW01,1,00000001,temp,24.81501,20210623085016
2021-06-23 08:50:18,GW01,1,00000001,humidity,73.025,20210623085016
2021-06-23 08:48:41,GW01,1,00000001,nh3,3.20,20210623084838
2021-06-23 08:48:41,GW01,1,00000001,co2,402.01,20210623084838
2021-06-23 08:48:18,GW01,1,00000001,temp,24.82415,20210623084815
2021-06-23 08:48:18,GW01,1,00000001,humidity,73.11208,20210623084815
2021-06-23 08:46:41,GW01,1,00000001,nh3,3.25,20210623084640
2021-06-23 08:46:41,GW01,1,00000001,co2,402.04,20210623084640
2021-06-23 08:46:18,GW01,1,00000001,temp,24.81167,20210623084617
2021-06-23 08:46:18,GW01,1,00000001,humidity,73.27335,20210623084617
2021-06-23 08:44:41,GW01,1,00000001,nh3,3.27,20210623084440
2021-06-23 08:44:41,GW01,1,00000001,co2,402.05,20210623084440
2021-06-23 08:44:18,GW01,1,00000001,temp,24.80167,20210623084417
2021-06-23 08:44:18,GW01,1,00000001,humidity,73.27499,20210623084417
2021-06-23 08:42:41,GW01,1,00000001,co2,402.05,20210623084240
2021-06-23 08:42:41,GW01,1,00000001,nh3,3.26,20210623084240
2021-06-23 08:42:18,GW01,1,00000001,humidity,73.39999,20210623084217
2021-06-23 08:42:18,GW01,1,00000001,temp,24.80334,20210623084217
2021-06-23 08:40:41,GW01,1,00000001,nh3,3.27,20210623084040
2021-06-23 08:40:41,GW01,1,00000001,co2,402.06,20210623084040
2021-06-23 08:40:18,GW01,1,00000001,temp,24.79834,20210623084017
2021-06-23 08:40:18,GW01,1,00000001,humidity,73.65,20210623084017
2021-06-23 08:38:41,GW01,1,00000001,nh3,3.24,20210623083840
2021-06-23 08:38:41,GW01,1,00000001,co2,402.03,20210623083840
2021-06-23 08:38:18,GW01,1,00000001,temp,24.79168,20210623083817
2021-06-23 08:38:18,GW01,1,00000001,humidity,73.76501,20210623083817
2021-06-23 08:36:41,GW01,1,00000001,nh3,3.24,20210623083640
2021-06-23 08:36:41,GW01,1,00000001,co2,402.03,20210623083640
2021-06-23 08:36:18,GW01,1,00000001,temp,24.72167,20210623083617
2021-06-23 08:36:18,GW01,1,00000001,humidity,73.97165,20210623083617
2021-06-23 08:34:41,GW01,1,00000001,co2,402.02,20210623083440
2021-06-23 08:34:41,GW01,1,00000001,nh3,3.22,20210623083440
2021-06-23 08:34:18,GW01,1,00000001,temp,24.70832,20210623083417
2021-06-23 08:34:18,GW01,1,00000001,humidity,73.98333,20210623083417
2021-06-23 08:32:41,GW01,1,00000001,nh3,3.26,20210623083240
2021-06-23 08:32:41,GW01,1,00000001,co2,402.05,20210623083240
